Nodes
2|42|177.047937799043|Albuquerque International Sunport|Albuquerque, NM|Los Angeles International|Los Angeles, CA (Metropolitan Area)
2|46|151.0|Albuquerque International Sunport|Albuquerque, NM|Lubbock Preston Smith International|Lubbock, TX
2|38|185.473107221006|Albuquerque International Sunport|Albuquerque, NM|LaGuardia|New York City, NY (Metropolitan Area)
2|5|200.727601626016|Albuquerque International Sunport|Albuquerque, NM|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
2|54|149.277|Albuquerque International Sunport|Albuquerque, NM|Midland International|Midland/Odessa, TX
2|36|211.351557971014|Albuquerque International Sunport|Albuquerque, NM|Kansas City International|Kansas City, MO
2|62|228.240552238806|Albuquerque International Sunport|Albuquerque, NM|Orlando International|Orlando, FL
2|15|227.965025553663|Albuquerque International Sunport|Albuquerque, NM|Chicago Midway International|Chicago, IL
2|51|199.495416666667|Albuquerque International Sunport|Albuquerque, NM|Memphis International|Memphis, TN
2|49|234.446987704918|Albuquerque International Sunport|Albuquerque, NM|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
2|25|164.204578313253|Albuquerque International Sunport|Albuquerque, NM|General Mitchell International|Milwaukee, WI
2|55|213.95745|Albuquerque International Sunport|Albuquerque, NM|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
2|43|223.608881578947|Albuquerque International Sunport|Albuquerque, NM|Louis Armstrong New Orleans International|New Orleans, LA
2|44|223.141141868512|Albuquerque International Sunport|Albuquerque, NM|Louis Armstrong New Orleans International|New Orleans, LA
2|52|200.34666025641|Albuquerque International Sunport|Albuquerque, NM|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
2|53|206.579709090909|Albuquerque International Sunport|Albuquerque, NM|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
2|93|218.603096774194|Albuquerque International Sunport|Albuquerque, NM|Will Rogers World|Oklahoma City, OK
2|23|193.551189710611|Albuquerque International Sunport|Albuquerque, NM|Eppley Airfield|Omaha, NE
2|61|201.018513356562|Albuquerque International Sunport|Albuquerque, NM|Ontario International|Los Angeles, CA (Metropolitan Area)
2|58|248.098954545455|Albuquerque International Sunport|Albuquerque, NM|Norfolk International|Norfolk, VA (Metropolitan Area)
2|63|204.256956521739|Albuquerque International Sunport|Albuquerque, NM|Palm Beach International|West Palm Beach/Palm Beach, FL
2|71|202.932148867314|Albuquerque International Sunport|Albuquerque, NM|Portland International|Portland, OR
2|65|240.046100386101|Albuquerque International Sunport|Albuquerque, NM|Philadelphia International|Philadelphia, PA
2|66|142.28|Albuquerque International Sunport|Albuquerque, NM|Phoenix Sky Harbor International|Phoenix, AZ
2|67|198.844420600858|Albuquerque International Sunport|Albuquerque, NM|Pittsburgh International|Pittsburgh, PA
2|64|232.958333333333|Albuquerque International Sunport|Albuquerque, NM|Pensacola Gulf Coast Regional|Pensacola, FL
2|86|243.039088669951|Albuquerque International Sunport|Albuquerque, NM|Theodore Francis Green State|Boston, MA (Metropolitan Area)
2|70|223.516444444444|Albuquerque International Sunport|Albuquerque, NM|Portland International Jetport|Portland, ME
2|72|236.218518518519|Albuquerque International Sunport|Albuquerque, NM|Raleigh-Durham International|Raleigh/Durham, NC
2|73|192.210074626866|Albuquerque International Sunport|Albuquerque, NM|Reno/Tahoe International|Reno, NV
2|27|212.65036036036|Albuquerque International Sunport|Albuquerque, NM|Greater Rochester International|Rochester, NY
2|83|197.092|Albuquerque International Sunport|Albuquerque, NM|Southwest Florida International|Fort Myers, FL
2|80|183.545666842383|Albuquerque International Sunport|Albuquerque, NM|San Diego International|San Diego, CA
2|79|215.480364212193|Albuquerque International Sunport|Albuquerque, NM|San Antonio International|San Antonio, TX
2|45|260.041290322581|Albuquerque International Sunport|Albuquerque, NM|Louisville International-Standiford Field|Louisville, KY
2|82|210.466372437357|Albuquerque International Sunport|Albuquerque, NM|Seattle/Tacoma International|Seattle, WA
2|81|171.939929577465|Albuquerque International Sunport|Albuquerque, NM|San Francisco International|San Francisco, CA (Metropolitan Area)
2|59|200.357245989305|Albuquerque International Sunport|Albuquerque, NM|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
2|47|181.798271604938|Albuquerque International Sunport|Albuquerque, NM|Luis Munoz Marin International|San Juan, PR
2|48|217.207419354839|Albuquerque International Sunport|Albuquerque, NM|Luis Munoz Marin International|San Juan, PR
2|78|161.799611428572|Albuquerque International Sunport|Albuquerque, NM|Salt Lake City International|Salt Lake City, UT
2|77|209.604591909155|Albuquerque International Sunport|Albuquerque, NM|Sacramento International|Sacramento, CA
2|35|189.141082802548|Albuquerque International Sunport|Albuquerque, NM|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
2|39|182.760780141844|Albuquerque International Sunport|Albuquerque, NM|Lambert-St. Louis International|St. Louis, MO
2|85|193.101567251462|Albuquerque International Sunport|Albuquerque, NM|Tampa International|Tampa, FL (Metropolitan Area)
2|88|250.932093023256|Albuquerque International Sunport|Albuquerque, NM|Tulsa International|Tulsa, OK
2|87|111.433296296296|Albuquerque International Sunport|Albuquerque, NM|Tucson International|Tucson, AZ
1|2|299.821276595745|Albany International|Albany, NY|Albuquerque International Sunport|Albuquerque, NM
1|75|242.266|Albany International|Albany, NY|Rick Husband Amarillo International|Amarillo, TX
1|29|210.372166666667|Albany International|Albany, NY|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
1|3|277.929452954048|Albany International|Albany, NY|Austin - Bergstrom International|Austin, TX
1|6|247.001623376623|Albany International|Albany, NY|Birmingham-Shuttlesworth International|Birmingham, AL
1|11|259.10375|Albany International|Albany, NY|Branson Airport|Branson, MO
1|56|223.426189624329|Albany International|Albany, NY|Nashville International|Nashville, TN
1|9|361.553913043478|Albany International|Albany, NY|Boise Air Terminal|Boise, ID
1|8|300.63183006536|Albany International|Albany, NY|Bob Hope|Los Angeles, CA (Metropolitan Area)
1|4|137.017274618585|Albany International|Albany, NY|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
1|0|244.25|Albany International|Albany, NY|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
1|13|196.087201365188|Albany International|Albany, NY|Charleston AFB/International|Charleston, SC
1|16|205.636290322581|Albany International|Albany, NY|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
1|14|171.380629370629|Albany International|Albany, NY|Charlotte Douglas International|Charlotte, NC
1|68|215.637375|Albany International|Albany, NY|Port Columbus International|Columbus, OH
1|69|232.741538461539|Albany International|Albany, NY|Port Columbus International|Columbus, OH
1|17|497.23|Albany International|Albany, NY|Corpus Christi International|Corpus Christi, TX
1|18|254.317469387755|Albany International|Albany, NY|Dallas Love Field|Dallas/Fort Worth, TX
1|19|260.306201117318|Albany International|Albany, NY|Denver International|Denver, CO
1|20|296.108666666667|Albany International|Albany, NY|Des Moines International|Des Moines, IA
1|21|207.81537815126|Albany International|Albany, NY|Detroit Metro Wayne County|Detroit, MI
1|60|229.980594059406|Albany International|Albany, NY|Northwest Florida Beaches International|Panama City, FL
1|22|304.543333333333|Albany International|Albany, NY|El Paso International|El Paso, TX
1|37|215.94296|Albany International|Albany, NY|Key West International|Key West, FL
1|24|219.998787535411|Albany International|Albany, NY|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
1|7|207.09875|Albany International|Albany, NY|Bishop International|Flint, MI
1|84|301.0753125|Albany International|Albany, NY|Spokane International|Spokane, WA
1|26|253.75|Albany International|Albany, NY|Gerald R. Ford International|Grand Rapids, MI
1|28|213.913669724771|Albany International|Albany, NY|Greenville-Spartanburg International|Greenville/Spartanburg, SC
1|92|258.145108910891|Albany International|Albany, NY|William P Hobby|Houston, TX
1|89|211.41|Albany International|Albany, NY|Valley International|Harlingen/San Benito, TX
1|91|211.24|Albany International|Albany, NY|Wichita Mid-Continent|Wichita, KS
1|30|251.636180904523|Albany International|Albany, NY|Indianapolis International|Indianapolis, IN
1|31|308.313684210526|Albany International|Albany, NY|Jackson - Evers International|Jackson/Vicksburg, MS
1|32|257.485714285714|Albany International|Albany, NY|Jackson Medgar Wiley Evers International|Jackson/Vicksburg, MS
1|33|234.078945686901|Albany International|Albany, NY|Jacksonville International|Jacksonville, FL
1|50|260.419759887005|Albany International|Albany, NY|McCarran International|Las Vegas, NV
1|42|273.299090909091|Albany International|Albany, NY|Los Angeles International|Los Angeles, CA (Metropolitan Area)
1|46|429.042|Albany International|Albany, NY|Lubbock Preston Smith International|Lubbock, TX
1|5|259.054571428571|Albany International|Albany, NY|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
1|54|595.875|Albany International|Albany, NY|Midland International|Midland/Odessa, TX
1|36|279.075653710247|Albany International|Albany, NY|Kansas City International|Kansas City, MO
1|62|216.714277620397|Albany International|Albany, NY|Orlando International|Orlando, FL
1|15|222.070785562633|Albany International|Albany, NY|Chicago Midway International|Chicago, IL
1|51|172.721428571429|Albany International|Albany, NY|Memphis International|Memphis, TN
1|25|221.115751633987|Albany International|Albany, NY|General Mitchell International|Milwaukee, WI
1|55|230.005850340136|Albany International|Albany, NY|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
1|43|223.137702702703|Albany International|Albany, NY|Louis Armstrong New Orleans International|New Orleans, LA
1|44|230.30449122807|Albany International|Albany, NY|Louis Armstrong New Orleans International|New Orleans, LA
1|52|316.808470588235|Albany International|Albany, NY|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
1|53|293.156444444444|Albany International|Albany, NY|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
1|93|274.549903846154|Albany International|Albany, NY|Will Rogers World|Oklahoma City, OK
1|23|263.731538461538|Albany International|Albany, NY|Eppley Airfield|Omaha, NE
1|61|302.103604651163|Albany International|Albany, NY|Ontario International|Los Angeles, CA (Metropolitan Area)
1|58|191.111099656357|Albany International|Albany, NY|Norfolk International|Norfolk, VA (Metropolitan Area)
1|63|240.895342019544|Albany International|Albany, NY|Palm Beach International|West Palm Beach/Palm Beach, FL
1|71|309.209868421053|Albany International|Albany, NY|Portland International|Portland, OR
1|66|277.169659643436|Albany International|Albany, NY|Phoenix Sky Harbor International|Phoenix, AZ
1|67|165.525811965812|Albany International|Albany, NY|Pittsburgh International|Pittsburgh, PA
1|64|235.333333333333|Albany International|Albany, NY|Pensacola Gulf Coast Regional|Pensacola, FL
1|72|194.296814449918|Albany International|Albany, NY|Raleigh-Durham International|Raleigh/Durham, NC
1|73|304.567165775401|Albany International|Albany, NY|Reno/Tahoe International|Reno, NV
1|83|231.221828978622|Albany International|Albany, NY|Southwest Florida International|Fort Myers, FL
1|80|264.634810126582|Albany International|Albany, NY|San Diego International|San Diego, CA
1|79|275.423468208093|Albany International|Albany, NY|San Antonio International|San Antonio, TX
1|45|241.827389162561|Albany International|Albany, NY|Louisville International-Standiford Field|Louisville, KY
1|82|290.113682795699|Albany International|Albany, NY|Seattle/Tacoma International|Seattle, WA
1|81|286.055853658537|Albany International|Albany, NY|San Francisco International|San Francisco, CA (Metropolitan Area)
1|59|324.93|Albany International|Albany, NY|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
1|47|213.565|Albany International|Albany, NY|Luis Munoz Marin International|San Juan, PR
1|48|248.630862068965|Albany International|Albany, NY|Luis Munoz Marin International|San Juan, PR
1|78|265.633829787234|Albany International|Albany, NY|Salt Lake City International|Salt Lake City, UT
1|77|270.897079037801|Albany International|Albany, NY|Sacramento International|Sacramento, CA
1|35|308.699440993789|Albany International|Albany, NY|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
1|39|247.875995575221|Albany International|Albany, NY|Lambert-St. Louis International|St. Louis, MO
1|85|212.507004490058|Albany International|Albany, NY|Tampa International|Tampa, FL (Metropolitan Area)
1|88|242.166666666667|Albany International|Albany, NY|Tulsa International|Tulsa, OK
1|87|299.610301507538|Albany International|Albany, NY|Tucson International|Tucson, AZ
75|2|143.576666666667|Rick Husband Amarillo International|Amarillo, TX|Albuquerque International Sunport|Albuquerque, NM
75|1|325.567|Rick Husband Amarillo International|Amarillo, TX|Albany International|Albany, NY
75|29|265.201720430108|Rick Husband Amarillo International|Amarillo, TX|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
75|3|198.185641330166|Rick Husband Amarillo International|Amarillo, TX|Austin - Bergstrom International|Austin, TX
75|10|273.0|Rick Husband Amarillo International|Amarillo, TX|Bradley International|Hartford, CT
75|6|266.418852459016|Rick Husband Amarillo International|Amarillo, TX|Birmingham-Shuttlesworth International|Birmingham, AL
75|11|204.653125|Rick Husband Amarillo International|Amarillo, TX|Branson Airport|Branson, MO
75|56|279.741037037037|Rick Husband Amarillo International|Amarillo, TX|Nashville International|Nashville, TN
75|9|253.758529411765|Rick Husband Amarillo International|Amarillo, TX|Boise Air Terminal|Boise, ID
75|40|266.720943396226|Rick Husband Amarillo International|Amarillo, TX|Logan International|Boston, MA (Metropolitan Area)
75|12|255.051666666667|Rick Husband Amarillo International|Amarillo, TX|Buffalo Niagara International|Buffalo, NY
75|8|267.248205128205|Rick Husband Amarillo International|Amarillo, TX|Bob Hope|Los Angeles, CA (Metropolitan Area)
75|4|260.008444444444|Rick Husband Amarillo International|Amarillo, TX|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
75|0|273.590909090909|Rick Husband Amarillo International|Amarillo, TX|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
75|13|205.478|Rick Husband Amarillo International|Amarillo, TX|Charleston AFB/International|Charleston, SC
75|16|159.311666666667|Rick Husband Amarillo International|Amarillo, TX|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
75|14|491.8|Rick Husband Amarillo International|Amarillo, TX|Charlotte Douglas International|Charlotte, NC
75|68|321.105|Rick Husband Amarillo International|Amarillo, TX|Port Columbus International|Columbus, OH
75|69|272.790769230769|Rick Husband Amarillo International|Amarillo, TX|Port Columbus International|Columbus, OH
75|17|234.712929292929|Rick Husband Amarillo International|Amarillo, TX|Corpus Christi International|Corpus Christi, TX
75|18|131.48667844523|Rick Husband Amarillo International|Amarillo, TX|Dallas Love Field|Dallas/Fort Worth, TX
75|34|309.8625|Rick Husband Amarillo International|Amarillo, TX|James M Cox/Dayton International|Dayton, OH
75|76|266.342352941177|Rick Husband Amarillo International|Amarillo, TX|Ronald Reagan Washington National|Washington, DC (Metropolitan Area)
75|19|130.159587628866|Rick Husband Amarillo International|Amarillo, TX|Denver International|Denver, CO
75|20|193.0|Rick Husband Amarillo International|Amarillo, TX|Des Moines International|Des Moines, IA
75|21|313.621666666667|Rick Husband Amarillo International|Amarillo, TX|Detroit Metro Wayne County|Detroit, MI
75|60|229.248260869565|Rick Husband Amarillo International|Amarillo, TX|Northwest Florida Beaches International|Panama City, FL
75|22|142.0|Rick Husband Amarillo International|Amarillo, TX|El Paso International|El Paso, TX
75|57|250.501282051282|Rick Husband Amarillo International|Amarillo, TX|Newark Liberty International|New York City, NY (Metropolitan Area)
75|37|188.916|Rick Husband Amarillo International|Amarillo, TX|Key West International|Key West, FL
75|24|217.733095238095|Rick Husband Amarillo International|Amarillo, TX|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
75|84|252.829387755102|Rick Husband Amarillo International|Amarillo, TX|Spokane International|Spokane, WA
75|26|387.0|Rick Husband Amarillo International|Amarillo, TX|Gerald R. Ford International|Grand Rapids, MI
75|28|126.768|Rick Husband Amarillo International|Amarillo, TX|Greenville-Spartanburg International|Greenville/Spartanburg, SC
75|92|231.234660493827|Rick Husband Amarillo International|Amarillo, TX|William P Hobby|Houston, TX
75|89|223.108240740741|Rick Husband Amarillo International|Amarillo, TX|Valley International|Harlingen/San Benito, TX
75|90|250.175|Rick Husband Amarillo International|Amarillo, TX|Washington Dulles International|Washington, DC (Metropolitan Area)
75|30|312.414489795918|Rick Husband Amarillo International|Amarillo, TX|Indianapolis International|Indianapolis, IN
75|31|297.68|Rick Husband Amarillo International|Amarillo, TX|Jackson - Evers International|Jackson/Vicksburg, MS
75|32|348.0|Rick Husband Amarillo International|Amarillo, TX|Jackson Medgar Wiley Evers International|Jackson/Vicksburg, MS
75|33|289.717222222222|Rick Husband Amarillo International|Amarillo, TX|Jacksonville International|Jacksonville, FL
75|50|220.352095130238|Rick Husband Amarillo International|Amarillo, TX|McCarran International|Las Vegas, NV
75|42|237.045023255814|Rick Husband Amarillo International|Amarillo, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
75|38|254.009777777778|Rick Husband Amarillo International|Amarillo, TX|LaGuardia|New York City, NY (Metropolitan Area)
75|5|219.767604166667|Rick Husband Amarillo International|Amarillo, TX|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
75|36|252.359636363636|Rick Husband Amarillo International|Amarillo, TX|Kansas City International|Kansas City, MO
75|62|249.24487562189|Rick Husband Amarillo International|Amarillo, TX|Orlando International|Orlando, FL
75|15|254.075053191489|Rick Husband Amarillo International|Amarillo, TX|Chicago Midway International|Chicago, IL
75|49|195.981111111111|Rick Husband Amarillo International|Amarillo, TX|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
75|25|302.837692307692|Rick Husband Amarillo International|Amarillo, TX|General Mitchell International|Milwaukee, WI
75|55|299.716603773585|Rick Husband Amarillo International|Amarillo, TX|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
75|43|229.1026|Rick Husband Amarillo International|Amarillo, TX|Louis Armstrong New Orleans International|New Orleans, LA
75|44|249.511572327044|Rick Husband Amarillo International|Amarillo, TX|Louis Armstrong New Orleans International|New Orleans, LA
75|52|305.213565217391|Rick Husband Amarillo International|Amarillo, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
75|53|336.42|Rick Husband Amarillo International|Amarillo, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
75|93|200.523111111111|Rick Husband Amarillo International|Amarillo, TX|Will Rogers World|Oklahoma City, OK
