Nodes
0|Adams Field-Little Rock, AR|1299202
15|14|164.696805993691|Detroit Metro Wayne County|Detroit, MI|Denver International|Denver, CO
15|41|161.204565217391|Detroit Metro Wayne County|Detroit, MI|Northwest Florida Beaches International|Panama City, FL
15|16|175.486688311688|Detroit Metro Wayne County|Detroit, MI|El Paso International|El Paso, TX
15|18|136.210345489443|Detroit Metro Wayne County|Detroit, MI|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
15|60|229.506857142857|Detroit Metro Wayne County|Detroit, MI|Spokane International|Spokane, WA
15|67|202.918498376623|Detroit Metro Wayne County|Detroit, MI|William P Hobby|Houston, TX
15|65|217.578985507246|Detroit Metro Wayne County|Detroit, MI|Valley International|Harlingen/San Benito, TX
15|66|171.784803149606|Detroit Metro Wayne County|Detroit, MI|Washington Dulles International|Washington, DC (Metropolitan Area)
15|20|134.969304347826|Detroit Metro Wayne County|Detroit, MI|Indianapolis International|Indianapolis, IN
15|28|179.030183486239|Detroit Metro Wayne County|Detroit, MI|Long Island MacArthur|New York City, NY (Metropolitan Area)
15|21|212.366148648649|Detroit Metro Wayne County|Detroit, MI|Jackson - Evers International|Jackson/Vicksburg, MS
15|22|155.900175438596|Detroit Metro Wayne County|Detroit, MI|Jacksonville International|Jacksonville, FL
15|34|182.576880733945|Detroit Metro Wayne County|Detroit, MI|McCarran International|Las Vegas, NV
15|29|204.670994094488|Detroit Metro Wayne County|Detroit, MI|Los Angeles International|Los Angeles, CA (Metropolitan Area)
15|32|149.279090909091|Detroit Metro Wayne County|Detroit, MI|Lubbock Preston Smith International|Lubbock, TX
15|25|161.414460431655|Detroit Metro Wayne County|Detroit, MI|LaGuardia|New York City, NY (Metropolitan Area)
15|0|213.348668941979|Detroit Metro Wayne County|Detroit, MI|Adams Field|Little Rock, AR
15|36|61.1075|Detroit Metro Wayne County|Detroit, MI|Midland International|Midland/Odessa, TX
15|24|174.051038251366|Detroit Metro Wayne County|Detroit, MI|Kansas City International|Kansas City, MO
15|43|134.056838235294|Detroit Metro Wayne County|Detroit, MI|Orlando International|Orlando, FL
15|10|107.735925542916|Detroit Metro Wayne County|Detroit, MI|Chicago Midway International|Chicago, IL
15|33|210.187553648069|Detroit Metro Wayne County|Detroit, MI|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
15|37|204.414137931034|Detroit Metro Wayne County|Detroit, MI|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
15|30|182.87023880597|Detroit Metro Wayne County|Detroit, MI|Louis Armstrong New Orleans International|New Orleans, LA
15|35|218.967429537768|Detroit Metro Wayne County|Detroit, MI|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
15|68|203.42652360515|Detroit Metro Wayne County|Detroit, MI|Will Rogers World|Oklahoma City, OK
15|17|201.147987616099|Detroit Metro Wayne County|Detroit, MI|Eppley Airfield|Omaha, NE
15|42|195.891458333333|Detroit Metro Wayne County|Detroit, MI|Ontario International|Los Angeles, CA (Metropolitan Area)
15|39|178.719180327869|Detroit Metro Wayne County|Detroit, MI|Norfolk International|Norfolk, VA (Metropolitan Area)
15|44|129.319642857143|Detroit Metro Wayne County|Detroit, MI|Palm Beach International|West Palm Beach/Palm Beach, FL
15|49|221.479457142857|Detroit Metro Wayne County|Detroit, MI|Portland International|Portland, OR
15|45|185.185542168675|Detroit Metro Wayne County|Detroit, MI|Philadelphia International|Philadelphia, PA
15|46|203.919742462312|Detroit Metro Wayne County|Detroit, MI|Phoenix Sky Harbor International|Phoenix, AZ
15|47|205.0|Detroit Metro Wayne County|Detroit, MI|Pittsburgh International|Pittsburgh, PA
15|62|207.534016064257|Detroit Metro Wayne County|Detroit, MI|Theodore Francis Green State|Boston, MA (Metropolitan Area)
15|50|167.81766718507|Detroit Metro Wayne County|Detroit, MI|Raleigh-Durham International|Raleigh/Durham, NC
15|51|205.291212938005|Detroit Metro Wayne County|Detroit, MI|Reno/Tahoe International|Reno, NV
15|59|173.731304347826|Detroit Metro Wayne County|Detroit, MI|Southwest Florida International|Fort Myers, FL
15|56|206.910649106303|Detroit Metro Wayne County|Detroit, MI|San Diego International|San Diego, CA
15|55|162.427091932458|Detroit Metro Wayne County|Detroit, MI|San Antonio International|San Antonio, TX
15|31|131.876390532544|Detroit Metro Wayne County|Detroit, MI|Louisville International-Standiford Field|Louisville, KY
15|58|225.961540041068|Detroit Metro Wayne County|Detroit, MI|Seattle/Tacoma International|Seattle, WA
15|57|218.129478908189|Detroit Metro Wayne County|Detroit, MI|San Francisco International|San Francisco, CA (Metropolitan Area)
15|40|199.582660098522|Detroit Metro Wayne County|Detroit, MI|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
15|54|194.178255813954|Detroit Metro Wayne County|Detroit, MI|Salt Lake City International|Salt Lake City, UT
15|53|213.09334038055|Detroit Metro Wayne County|Detroit, MI|Sacramento International|Sacramento, CA
15|23|196.473829113924|Detroit Metro Wayne County|Detroit, MI|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
15|26|128.939203601108|Detroit Metro Wayne County|Detroit, MI|Lambert-St. Louis International|St. Louis, MO
15|61|139.649613196815|Detroit Metro Wayne County|Detroit, MI|Tampa International|Tampa, FL (Metropolitan Area)
15|64|200.722633744856|Detroit Metro Wayne County|Detroit, MI|Tulsa International|Tulsa, OK
15|63|190.652853333333|Detroit Metro Wayne County|Detroit, MI|Tucson International|Tucson, AZ
41|2|193.054786324786|Northwest Florida Beaches International|Panama City, FL|Albuquerque International Sunport|Albuquerque, NM
41|1|192.715221238938|Northwest Florida Beaches International|Panama City, FL|Albany International|Albany, NY
41|52|153.34375|Northwest Florida Beaches International|Panama City, FL|Rick Husband Amarillo International|Amarillo, TX
41|3|184.62654054054|Northwest Florida Beaches International|Panama City, FL|Austin - Bergstrom International|Austin, TX
41|8|179.690666666667|Northwest Florida Beaches International|Panama City, FL|Bradley International|Hartford, CT
41|5|150.07|Northwest Florida Beaches International|Panama City, FL|Birmingham-Shuttlesworth International|Birmingham, AL
41|38|122.557338403042|Northwest Florida Beaches International|Panama City, FL|Nashville International|Nashville, TN
41|27|206.432588235294|Northwest Florida Beaches International|Panama City, FL|Logan International|Boston, MA (Metropolitan Area)
41|9|165.603925233645|Northwest Florida Beaches International|Panama City, FL|Buffalo Niagara International|Buffalo, NY
41|6|200.3725|Northwest Florida Beaches International|Panama City, FL|Bob Hope|Los Angeles, CA (Metropolitan Area)
41|4|149.844639455783|Northwest Florida Beaches International|Panama City, FL|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
41|11|161.991|Northwest Florida Beaches International|Panama City, FL|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
41|48|155.743175675676|Northwest Florida Beaches International|Panama City, FL|Port Columbus International|Columbus, OH
41|12|221.231136363636|Northwest Florida Beaches International|Panama City, FL|Corpus Christi International|Corpus Christi, TX
41|13|201.383914285714|Northwest Florida Beaches International|Panama City, FL|Dallas Love Field|Dallas/Fort Worth, TX
41|14|202.298181818182|Northwest Florida Beaches International|Panama City, FL|Denver International|Denver, CO
41|15|162.225057471264|Northwest Florida Beaches International|Panama City, FL|Detroit Metro Wayne County|Detroit, MI
41|16|219.697575757576|Northwest Florida Beaches International|Panama City, FL|El Paso International|El Paso, TX
41|18|129.553469387755|Northwest Florida Beaches International|Panama City, FL|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
41|60|321.73|Northwest Florida Beaches International|Panama City, FL|Spokane International|Spokane, WA
41|67|163.364279176201|Northwest Florida Beaches International|Panama City, FL|William P Hobby|Houston, TX
41|65|217.218285714286|Northwest Florida Beaches International|Panama City, FL|Valley International|Harlingen/San Benito, TX
41|66|177.816818181818|Northwest Florida Beaches International|Panama City, FL|Washington Dulles International|Washington, DC (Metropolitan Area)
41|20|143.8749|Northwest Florida Beaches International|Panama City, FL|Indianapolis International|Indianapolis, IN
41|28|164.900153846154|Northwest Florida Beaches International|Panama City, FL|Long Island MacArthur|New York City, NY (Metropolitan Area)
41|34|217.559794871795|Northwest Florida Beaches International|Panama City, FL|McCarran International|Las Vegas, NV
41|29|238.294420289855|Northwest Florida Beaches International|Panama City, FL|Los Angeles International|Los Angeles, CA (Metropolitan Area)
41|32|187.726216216216|Northwest Florida Beaches International|Panama City, FL|Lubbock Preston Smith International|Lubbock, TX
41|25|227.335319148936|Northwest Florida Beaches International|Panama City, FL|LaGuardia|New York City, NY (Metropolitan Area)
41|0|162.673823529412|Northwest Florida Beaches International|Panama City, FL|Adams Field|Little Rock, AR
41|36|157.461960784314|Northwest Florida Beaches International|Panama City, FL|Midland International|Midland/Odessa, TX
41|24|162.383157894737|Northwest Florida Beaches International|Panama City, FL|Kansas City International|Kansas City, MO
41|43|106.053825503356|Northwest Florida Beaches International|Panama City, FL|Orlando International|Orlando, FL
41|10|169.837970149254|Northwest Florida Beaches International|Panama City, FL|Chicago Midway International|Chicago, IL
41|33|173.998111111111|Northwest Florida Beaches International|Panama City, FL|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
41|19|149.502682926829|Northwest Florida Beaches International|Panama City, FL|General Mitchell International|Milwaukee, WI
41|37|197.851304347826|Northwest Florida Beaches International|Panama City, FL|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
41|35|221.472019230769|Northwest Florida Beaches International|Panama City, FL|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
41|68|197.235205479452|Northwest Florida Beaches International|Panama City, FL|Will Rogers World|Oklahoma City, OK
41|17|190.503230769231|Northwest Florida Beaches International|Panama City, FL|Eppley Airfield|Omaha, NE
41|42|202.667272727273|Northwest Florida Beaches International|Panama City, FL|Ontario International|Los Angeles, CA (Metropolitan Area)
41|39|152.573947368421|Northwest Florida Beaches International|Panama City, FL|Norfolk International|Norfolk, VA (Metropolitan Area)
41|49|236.793650793651|Northwest Florida Beaches International|Panama City, FL|Portland International|Portland, OR
41|45|177.028461538462|Northwest Florida Beaches International|Panama City, FL|Philadelphia International|Philadelphia, PA
41|46|193.672814371257|Northwest Florida Beaches International|Panama City, FL|Phoenix Sky Harbor International|Phoenix, AZ
41|47|166.19024691358|Northwest Florida Beaches International|Panama City, FL|Pittsburgh International|Pittsburgh, PA
41|62|181.900582010582|Northwest Florida Beaches International|Panama City, FL|Theodore Francis Green State|Boston, MA (Metropolitan Area)
41|50|150.792872928177|Northwest Florida Beaches International|Panama City, FL|Raleigh-Durham International|Raleigh/Durham, NC
41|51|208.4704|Northwest Florida Beaches International|Panama City, FL|Reno/Tahoe International|Reno, NV
41|59|133.519787234043|Northwest Florida Beaches International|Panama City, FL|Southwest Florida International|Fort Myers, FL
41|56|228.960701754386|Northwest Florida Beaches International|Panama City, FL|San Diego International|San Diego, CA
41|55|205.1124|Northwest Florida Beaches International|Panama City, FL|San Antonio International|San Antonio, TX
41|31|160.499805825243|Northwest Florida Beaches International|Panama City, FL|Louisville International-Standiford Field|Louisville, KY
41|58|261.24984375|Northwest Florida Beaches International|Panama City, FL|Seattle/Tacoma International|Seattle, WA
41|57|227.808823529412|Northwest Florida Beaches International|Panama City, FL|San Francisco International|San Francisco, CA (Metropolitan Area)
41|40|204.237058823529|Northwest Florida Beaches International|Panama City, FL|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
41|54|221.005208333333|Northwest Florida Beaches International|Panama City, FL|Salt Lake City International|Salt Lake City, UT
41|53|236.688055555555|Northwest Florida Beaches International|Panama City, FL|Sacramento International|Sacramento, CA
41|23|262.906666666667|Northwest Florida Beaches International|Panama City, FL|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
41|26|181.99976|Northwest Florida Beaches International|Panama City, FL|Lambert-St. Louis International|St. Louis, MO
41|64|198.834051724138|Northwest Florida Beaches International|Panama City, FL|Tulsa International|Tulsa, OK
41|63|208.047692307692|Northwest Florida Beaches International|Panama City, FL|Tucson International|Tucson, AZ
16|2|103.019455958549|El Paso International|El Paso, TX|Albuquerque International Sunport|Albuquerque, NM
16|1|259.049032258065|El Paso International|El Paso, TX|Albany International|Albany, NY
16|52|176.376592178771|El Paso International|El Paso, TX|Rick Husband Amarillo International|Amarillo, TX
16|3|150.885297619048|El Paso International|El Paso, TX|Austin - Bergstrom International|Austin, TX
16|8|232.546734693877|El Paso International|El Paso, TX|Bradley International|Hartford, CT
16|5|201.812878228782|El Paso International|El Paso, TX|Birmingham-Shuttlesworth International|Birmingham, AL
16|38|204.603130434782|El Paso International|El Paso, TX|Nashville International|Nashville, TN
16|7|188.226451612903|El Paso International|El Paso, TX|Boise Air Terminal|Boise, ID
16|27|211.217638888889|El Paso International|El Paso, TX|Logan International|Boston, MA (Metropolitan Area)
16|9|219.805729166667|El Paso International|El Paso, TX|Buffalo Niagara International|Buffalo, NY
16|6|201.023388704319|El Paso International|El Paso, TX|Bob Hope|Los Angeles, CA (Metropolitan Area)
16|4|210.333378016086|El Paso International|El Paso, TX|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
16|11|188.150281690141|El Paso International|El Paso, TX|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
16|48|216.242735042735|El Paso International|El Paso, TX|Port Columbus International|Columbus, OH
16|12|214.156910994765|El Paso International|El Paso, TX|Corpus Christi International|Corpus Christi, TX
16|13|164.260902992776|El Paso International|El Paso, TX|Dallas Love Field|Dallas/Fort Worth, TX
16|14|163.49532231405|El Paso International|El Paso, TX|Denver International|Denver, CO
16|15|177.044191616766|El Paso International|El Paso, TX|Detroit Metro Wayne County|Detroit, MI
16|41|213.5853|El Paso International|El Paso, TX|Northwest Florida Beaches International|Panama City, FL
16|18|198.011655172414|El Paso International|El Paso, TX|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
16|60|189.61264516129|El Paso International|El Paso, TX|Spokane International|Spokane, WA
16|67|195.367092288243|El Paso International|El Paso, TX|William P Hobby|Houston, TX
16|65|209.049739696312|El Paso International|El Paso, TX|Valley International|Harlingen/San Benito, TX
16|66|206.531836734694|El Paso International|El Paso, TX|Washington Dulles International|Washington, DC (Metropolitan Area)
16|20|201.04050955414|El Paso International|El Paso, TX|Indianapolis International|Indianapolis, IN
16|28|237.165111111111|El Paso International|El Paso, TX|Long Island MacArthur|New York City, NY (Metropolitan Area)
16|21|213.45025|El Paso International|El Paso, TX|Jackson - Evers International|Jackson/Vicksburg, MS
16|22|233.27|El Paso International|El Paso, TX|Jacksonville International|Jacksonville, FL
16|34|166.700766262404|El Paso International|El Paso, TX|McCarran International|Las Vegas, NV
16|29|172.472409191993|El Paso International|El Paso, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
16|32|138.350718085106|El Paso International|El Paso, TX|Lubbock Preston Smith International|Lubbock, TX
16|25|194.380392156863|El Paso International|El Paso, TX|LaGuardia|New York City, NY (Metropolitan Area)
16|0|173.936230031949|El Paso International|El Paso, TX|Adams Field|Little Rock, AR
16|36|132.0|El Paso International|El Paso, TX|Midland International|Midland/Odessa, TX
16|24|180.472530973451|El Paso International|El Paso, TX|Kansas City International|Kansas City, MO
16|43|179.587787979966|El Paso International|El Paso, TX|Orlando International|Orlando, FL
16|10|193.068482384824|El Paso International|El Paso, TX|Chicago Midway International|Chicago, IL
16|33|253.221636363636|El Paso International|El Paso, TX|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
16|19|191.302714285714|El Paso International|El Paso, TX|General Mitchell International|Milwaukee, WI
16|37|173.022526315789|El Paso International|El Paso, TX|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
16|30|196.268862660944|El Paso International|El Paso, TX|Louis Armstrong New Orleans International|New Orleans, LA
16|35|184.938631578948|El Paso International|El Paso, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
16|68|194.536452702703|El Paso International|El Paso, TX|Will Rogers World|Oklahoma City, OK
16|17|183.564632352941|El Paso International|El Paso, TX|Eppley Airfield|Omaha, NE
16|42|214.600739549839|El Paso International|El Paso, TX|Ontario International|Los Angeles, CA (Metropolitan Area)
16|39|248.933786407767|El Paso International|El Paso, TX|Norfolk International|Norfolk, VA (Metropolitan Area)
16|44|293.905|El Paso International|El Paso, TX|Palm Beach International|West Palm Beach/Palm Beach, FL
16|49|195.388288135593|El Paso International|El Paso, TX|Portland International|Portland, OR
16|45|190.871302521008|El Paso International|El Paso, TX|Philadelphia International|Philadelphia, PA
16|46|116.766544789762|El Paso International|El Paso, TX|Phoenix Sky Harbor International|Phoenix, AZ
16|47|210.355061728395|El Paso International|El Paso, TX|Pittsburgh International|Pittsburgh, PA
16|62|233.952672413793|El Paso International|El Paso, TX|Theodore Francis Green State|Boston, MA (Metropolitan Area)
16|50|200.032444444444|El Paso International|El Paso, TX|Raleigh-Durham International|Raleigh/Durham, NC
16|51|172.385704225352|El Paso International|El Paso, TX|Reno/Tahoe International|Reno, NV
16|59|88.465|El Paso International|El Paso, TX|Southwest Florida International|Fort Myers, FL
16|56|184.830970608339|El Paso International|El Paso, TX|San Diego International|San Diego, CA
16|55|162.458491048593|El Paso International|El Paso, TX|San Antonio International|San Antonio, TX
16|31|227.458723404255|El Paso International|El Paso, TX|Louisville International-Standiford Field|Louisville, KY
16|58|186.842306818182|El Paso International|El Paso, TX|Seattle/Tacoma International|Seattle, WA
16|57|181.576731391586|El Paso International|El Paso, TX|San Francisco International|San Francisco, CA (Metropolitan Area)
16|40|189.959184441656|El Paso International|El Paso, TX|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
16|54|194.516839762612|El Paso International|El Paso, TX|Salt Lake City International|Salt Lake City, UT
16|53|192.473308457712|El Paso International|El Paso, TX|Sacramento International|Sacramento, CA
16|23|192.515869565217|El Paso International|El Paso, TX|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
16|26|181.57963878327|El Paso International|El Paso, TX|Lambert-St. Louis International|St. Louis, MO
16|61|171.052765531062|El Paso International|El Paso, TX|Tampa International|Tampa, FL (Metropolitan Area)
16|64|196.971582733813|El Paso International|El Paso, TX|Tulsa International|Tulsa, OK
16|63|141.223260869565|El Paso International|El Paso, TX|Tucson International|Tucson, AZ
18|2|181.119641203703|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Albuquerque International Sunport|Albuquerque, NM
18|1|192.770839834787|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Albany International|Albany, NY
18|52|174.268615384615|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Rick Husband Amarillo International|Amarillo, TX
18|3|176.312830725462|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Austin - Bergstrom International|Austin, TX
18|8|170.709963235294|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Bradley International|Hartford, CT
18|5|173.357709213863|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Birmingham-Shuttlesworth International|Birmingham, AL
18|38|196.046893353941|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Nashville International|Nashville, TN
18|7|246.402230215827|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Boise Air Terminal|Boise, ID
18|27|166.947866894198|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Logan International|Boston, MA (Metropolitan Area)
18|9|162.336641554321|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Buffalo Niagara International|Buffalo, NY
18|6|204.68612244898|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Bob Hope|Los Angeles, CA (Metropolitan Area)
18|4|162.303132988849|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
18|11|176.064072657744|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
18|48|143.050431726908|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Port Columbus International|Columbus, OH
18|12|218.553625|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Corpus Christi International|Corpus Christi, TX
18|13|188.09982272361|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Dallas Love Field|Dallas/Fort Worth, TX
18|14|187.345511741249|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Denver International|Denver, CO
18|15|143.738|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Detroit Metro Wayne County|Detroit, MI
18|41|141.320378787879|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Northwest Florida Beaches International|Panama City, FL
18|16|198.709828767123|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|El Paso International|El Paso, TX
18|60|241.098918918919|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Spokane International|Spokane, WA
18|67|188.908776709402|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|William P Hobby|Houston, TX
18|65|243.764758064516|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Valley International|Harlingen/San Benito, TX
18|66|139.809653679654|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Washington Dulles International|Washington, DC (Metropolitan Area)
18|20|163.22735745614|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Indianapolis International|Indianapolis, IN
18|28|179.00822147651|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Long Island MacArthur|New York City, NY (Metropolitan Area)
18|21|185.088181818182|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Jackson - Evers International|Jackson/Vicksburg, MS
18|22|119.423813405797|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Jacksonville International|Jacksonville, FL
18|34|193.887000439175|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|McCarran International|Las Vegas, NV
18|29|200.924853387259|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Los Angeles International|Los Angeles, CA (Metropolitan Area)
18|32|177.631188811189|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Lubbock Preston Smith International|Lubbock, TX
18|25|200.965410958904|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|LaGuardia|New York City, NY (Metropolitan Area)
18|0|171.510210526316|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Adams Field|Little Rock, AR
18|36|218.181666666667|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Midland International|Midland/Odessa, TX
18|24|172.20178264269|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Kansas City International|Kansas City, MO
18|43|109.512601156069|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Orlando International|Orlando, FL
18|10|186.592229568897|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Chicago Midway International|Chicago, IL
18|33|171.517209172259|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
18|19|139.980953545233|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|General Mitchell International|Milwaukee, WI
18|37|186.581881188119|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
18|30|171.374892806098|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Louis Armstrong New Orleans International|New Orleans, LA
18|35|202.592331961591|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
18|68|182.981076555024|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Will Rogers World|Oklahoma City, OK
18|17|175.096432506887|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Eppley Airfield|Omaha, NE
18|42|188.464256055363|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Ontario International|Los Angeles, CA (Metropolitan Area)
18|39|155.369250720461|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Norfolk International|Norfolk, VA (Metropolitan Area)
18|44|11.98|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Palm Beach International|West Palm Beach/Palm Beach, FL
18|49|202.991177730193|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Portland International|Portland, OR
18|45|165.088698099929|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Philadelphia International|Philadelphia, PA
18|46|175.601557115507|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Phoenix Sky Harbor International|Phoenix, AZ
18|47|145.31589953271|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Pittsburgh International|Pittsburgh, PA
18|62|176.016010498688|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Theodore Francis Green State|Boston, MA (Metropolitan Area)
18|50|139.968663239074|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Raleigh-Durham International|Raleigh/Durham, NC
18|51|219.542222222222|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Reno/Tahoe International|Reno, NV
18|56|193.670162016202|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|San Diego International|San Diego, CA
18|55|160.694978973928|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|San Antonio International|San Antonio, TX
18|31|186.031820303384|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Louisville International-Standiford Field|Louisville, KY
18|58|205.770533088235|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Seattle/Tacoma International|Seattle, WA
18|57|176.747653543307|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|San Francisco International|San Francisco, CA (Metropolitan Area)
18|40|212.161392045455|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
18|54|220.388366197183|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Salt Lake City International|Salt Lake City, UT
18|53|212.028667582418|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Sacramento International|Sacramento, CA
18|23|186.957166666667|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
18|26|177.464022718371|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Lambert-St. Louis International|St. Louis, MO
18|61|114.243794466403|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Tampa International|Tampa, FL (Metropolitan Area)
18|64|185.120369127517|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Tulsa International|Tulsa, OK
18|63|201.409112426036|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)|Tucson International|Tucson, AZ
60|2|169.722731958763|Spokane International|Spokane, WA|Albuquerque International Sunport|Albuquerque, NM
60|1|243.246046511628|Spokane International|Spokane, WA|Albany International|Albany, NY
60|52|218.662647058824|Spokane International|Spokane, WA|Rick Husband Amarillo International|Amarillo, TX
60|3|190.490208333333|Spokane International|Spokane, WA|Austin - Bergstrom International|Austin, TX
60|8|245.3758|Spokane International|Spokane, WA|Bradley International|Hartford, CT
60|5|200.922926829268|Spokane International|Spokane, WA|Birmingham-Shuttlesworth International|Birmingham, AL
60|38|227.916156156156|Spokane International|Spokane, WA|Nashville International|Nashville, TN
60|7|91.4060650887574|Spokane International|Spokane, WA|Boise Air Terminal|Boise, ID
60|27|221.935135135135|Spokane International|Spokane, WA|Logan International|Boston, MA (Metropolitan Area)
60|9|235.5715|Spokane International|Spokane, WA|Buffalo Niagara International|Buffalo, NY
