Nodes
2|72|426.0|Albuquerque International Sunport|Albuquerque, NM|Rick Husband Amarillo International|Amarillo, TX
2|29|202.207508161045|Albuquerque International Sunport|Albuquerque, NM|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
2|3|212.583863179075|Albuquerque International Sunport|Albuquerque, NM|Austin - Bergstrom International|Austin, TX
2|10|255.359048672567|Albuquerque International Sunport|Albuquerque, NM|Bradley International|Hartford, CT
2|6|235.587824427481|Albuquerque International Sunport|Albuquerque, NM|Birmingham-Shuttlesworth International|Birmingham, AL
2|53|244.084400805639|Albuquerque International Sunport|Albuquerque, NM|Nashville International|Nashville, TN
2|9|210.02824858757|Albuquerque International Sunport|Albuquerque, NM|Boise Air Terminal|Boise, ID
2|37|220.31085125448|Albuquerque International Sunport|Albuquerque, NM|Logan International|Boston, MA (Metropolitan Area)
2|11|233.025367412141|Albuquerque International Sunport|Albuquerque, NM|Buffalo Niagara International|Buffalo, NY
2|8|197.573278195489|Albuquerque International Sunport|Albuquerque, NM|Bob Hope|Los Angeles, CA (Metropolitan Area)
2|4|270.65600289296|Albuquerque International Sunport|Albuquerque, NM|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
2|0|185.168181818182|Albuquerque International Sunport|Albuquerque, NM|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
2|12|222.637668393783|Albuquerque International Sunport|Albuquerque, NM|Charleston AFB/International|Charleston, SC
2|15|239.6745|Albuquerque International Sunport|Albuquerque, NM|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
2|13|199.005887850467|Albuquerque International Sunport|Albuquerque, NM|Charlotte Douglas International|Charlotte, NC
2|66|252.819055690073|Albuquerque International Sunport|Albuquerque, NM|Port Columbus International|Columbus, OH
2|16|235.760307692308|Albuquerque International Sunport|Albuquerque, NM|Corpus Christi International|Corpus Christi, TX
2|17|212.573287671233|Albuquerque International Sunport|Albuquerque, NM|Corpus Christi International|Corpus Christi, TX
2|18|204.871179220779|Albuquerque International Sunport|Albuquerque, NM|Dallas Love Field|Dallas/Fort Worth, TX
2|32|231.371011235955|Albuquerque International Sunport|Albuquerque, NM|James M Cox/Dayton International|Dayton, OH
2|73|250.04684423466|Albuquerque International Sunport|Albuquerque, NM|Ronald Reagan Washington National|Washington, DC (Metropolitan Area)
2|19|165.01037402964|Albuquerque International Sunport|Albuquerque, NM|Denver International|Denver, CO
2|20|216.241666666667|Albuquerque International Sunport|Albuquerque, NM|Des Moines International|Des Moines, IA
2|21|232.009217877095|Albuquerque International Sunport|Albuquerque, NM|Detroit Metro Wayne County|Detroit, MI
2|58|233.840751879699|Albuquerque International Sunport|Albuquerque, NM|Northwest Florida Beaches International|Panama City, FL
2|22|298.0|Albuquerque International Sunport|Albuquerque, NM|El Paso International|El Paso, TX
2|54|197.668215767635|Albuquerque International Sunport|Albuquerque, NM|Newark Liberty International|New York City, NY (Metropolitan Area)
2|24|198.721417666303|Albuquerque International Sunport|Albuquerque, NM|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
2|7|233.936164383562|Albuquerque International Sunport|Albuquerque, NM|Bishop International|Flint, MI
2|81|211.462571428571|Albuquerque International Sunport|Albuquerque, NM|Spokane International|Spokane, WA
2|26|213.314583333333|Albuquerque International Sunport|Albuquerque, NM|Gerald R. Ford International|Grand Rapids, MI
2|28|142.190303030303|Albuquerque International Sunport|Albuquerque, NM|Greenville-Spartanburg International|Greenville/Spartanburg, SC
2|89|235.082842221|Albuquerque International Sunport|Albuquerque, NM|William P Hobby|Houston, TX
2|86|241.436349206349|Albuquerque International Sunport|Albuquerque, NM|Valley International|Harlingen/San Benito, TX
2|87|272.601604938272|Albuquerque International Sunport|Albuquerque, NM|Washington Dulles International|Washington, DC (Metropolitan Area)
2|88|188.171428571429|Albuquerque International Sunport|Albuquerque, NM|Wichita Dwight D Eisenhower National|Wichita, KS
2|30|241.97765478424|Albuquerque International Sunport|Albuquerque, NM|Indianapolis International|Indianapolis, IN
2|40|224.384770114943|Albuquerque International Sunport|Albuquerque, NM|Long Island MacArthur|New York City, NY (Metropolitan Area)
2|31|230.767614678899|Albuquerque International Sunport|Albuquerque, NM|Jacksonville International|Jacksonville, FL
2|48|179.851669505962|Albuquerque International Sunport|Albuquerque, NM|McCarran International|Las Vegas, NV
2|41|156.688491947291|Albuquerque International Sunport|Albuquerque, NM|Los Angeles International|Los Angeles, CA (Metropolitan Area)
2|42|167.016824324324|Albuquerque International Sunport|Albuquerque, NM|Los Angeles International|Los Angeles, CA (Metropolitan Area)
2|35|201.578694550064|Albuquerque International Sunport|Albuquerque, NM|LaGuardia|New York City, NY (Metropolitan Area)
2|38|271.444|Albuquerque International Sunport|Albuquerque, NM|Long Beach Airport|Los Angeles, CA (Metropolitan Area)
2|39|141.717936507937|Albuquerque International Sunport|Albuquerque, NM|Long Beach Airport|Los Angeles, CA (Metropolitan Area)
2|5|221.304702702703|Albuquerque International Sunport|Albuquerque, NM|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
2|51|309.041609195402|Albuquerque International Sunport|Albuquerque, NM|Midland International|Midland/Odessa, TX
2|34|246.929670722978|Albuquerque International Sunport|Albuquerque, NM|Kansas City International|Kansas City, MO
2|60|234.748674404399|Albuquerque International Sunport|Albuquerque, NM|Orlando International|Orlando, FL
2|14|231.694935897436|Albuquerque International Sunport|Albuquerque, NM|Chicago Midway International|Chicago, IL
2|49|201.294269005848|Albuquerque International Sunport|Albuquerque, NM|Memphis International|Memphis, TN
2|47|238.643714902808|Albuquerque International Sunport|Albuquerque, NM|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
2|25|223.993476070529|Albuquerque International Sunport|Albuquerque, NM|General Mitchell International|Milwaukee, WI
2|52|206.860776397516|Albuquerque International Sunport|Albuquerque, NM|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
2|43|234.118240740741|Albuquerque International Sunport|Albuquerque, NM|Louis Armstrong New Orleans International|New Orleans, LA
2|50|216.078206338503|Albuquerque International Sunport|Albuquerque, NM|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
2|90|235.98670846395|Albuquerque International Sunport|Albuquerque, NM|Will Rogers World|Oklahoma City, OK
2|23|227.959079754601|Albuquerque International Sunport|Albuquerque, NM|Eppley Airfield|Omaha, NE
2|59|215.677213114754|Albuquerque International Sunport|Albuquerque, NM|Ontario International|Los Angeles, CA (Metropolitan Area)
2|55|256.791106719368|Albuquerque International Sunport|Albuquerque, NM|Norfolk International|Norfolk, VA (Metropolitan Area)
2|61|245.12125|Albuquerque International Sunport|Albuquerque, NM|Palm Beach International|West Palm Beach/Palm Beach, FL
2|68|196.414881796691|Albuquerque International Sunport|Albuquerque, NM|Portland International|Portland, OR
2|63|242.616690042076|Albuquerque International Sunport|Albuquerque, NM|Philadelphia International|Philadelphia, PA
2|64|160.936087360595|Albuquerque International Sunport|Albuquerque, NM|Phoenix Sky Harbor International|Phoenix, AZ
2|65|240.361128318584|Albuquerque International Sunport|Albuquerque, NM|Pittsburgh International|Pittsburgh, PA
2|62|212.355308641975|Albuquerque International Sunport|Albuquerque, NM|Pensacola International|Pensacola, FL
2|83|241.338148148148|Albuquerque International Sunport|Albuquerque, NM|Theodore Francis Green State|Boston, MA (Metropolitan Area)
2|67|236.558497409326|Albuquerque International Sunport|Albuquerque, NM|Portland International Jetport|Portland, ME
2|69|224.175007824726|Albuquerque International Sunport|Albuquerque, NM|Raleigh-Durham International|Raleigh/Durham, NC
2|71|211.944285714286|Albuquerque International Sunport|Albuquerque, NM|Richmond International|Richmond, VA
2|70|219.149950900164|Albuquerque International Sunport|Albuquerque, NM|Reno/Tahoe International|Reno, NV
2|27|219.102101910828|Albuquerque International Sunport|Albuquerque, NM|Greater Rochester International|Rochester, NY
2|80|170.942467532468|Albuquerque International Sunport|Albuquerque, NM|Southwest Florida International|Fort Myers, FL
2|77|177.222824626866|Albuquerque International Sunport|Albuquerque, NM|San Diego International|San Diego, CA
2|76|242.781984511133|Albuquerque International Sunport|Albuquerque, NM|San Antonio International|San Antonio, TX
2|44|245.172685185185|Albuquerque International Sunport|Albuquerque, NM|Louisville International-Standiford Field|Louisville, KY
2|79|171.469025016036|Albuquerque International Sunport|Albuquerque, NM|Seattle/Tacoma International|Seattle, WA
2|78|191.460908108108|Albuquerque International Sunport|Albuquerque, NM|San Francisco International|San Francisco, CA (Metropolitan Area)
2|56|223.601936127744|Albuquerque International Sunport|Albuquerque, NM|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
2|57|209.389364599092|Albuquerque International Sunport|Albuquerque, NM|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
2|46|246.878556701031|Albuquerque International Sunport|Albuquerque, NM|Luis Munoz Marin International|San Juan, PR
2|75|177.54157079646|Albuquerque International Sunport|Albuquerque, NM|Salt Lake City International|Salt Lake City, UT
2|74|228.305872048743|Albuquerque International Sunport|Albuquerque, NM|Sacramento International|Sacramento, CA
2|33|205.42|Albuquerque International Sunport|Albuquerque, NM|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
2|36|218.862572347267|Albuquerque International Sunport|Albuquerque, NM|Lambert-St. Louis International|St. Louis, MO
2|82|207.122858719647|Albuquerque International Sunport|Albuquerque, NM|Tampa International|Tampa, FL (Metropolitan Area)
2|85|223.986203208556|Albuquerque International Sunport|Albuquerque, NM|Tulsa International|Tulsa, OK
2|84|185.107142857143|Albuquerque International Sunport|Albuquerque, NM|Tucson International|Tucson, AZ
1|2|275.8665|Albany International|Albany, NY|Albuquerque International Sunport|Albuquerque, NM
1|72|4.06|Albany International|Albany, NY|Rick Husband Amarillo International|Amarillo, TX
1|29|212.799370199693|Albany International|Albany, NY|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
1|3|245.070963636363|Albany International|Albany, NY|Austin - Bergstrom International|Austin, TX
1|6|222.734825174825|Albany International|Albany, NY|Birmingham-Shuttlesworth International|Birmingham, AL
1|53|224.723356070941|Albany International|Albany, NY|Nashville International|Nashville, TN
1|9|268.8140625|Albany International|Albany, NY|Boise Air Terminal|Boise, ID
1|8|287.268896103896|Albany International|Albany, NY|Bob Hope|Los Angeles, CA (Metropolitan Area)
1|4|171.147907777013|Albany International|Albany, NY|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
1|12|206.355792507205|Albany International|Albany, NY|Charleston AFB/International|Charleston, SC
1|15|231.922578616352|Albany International|Albany, NY|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
1|13|164.996168224299|Albany International|Albany, NY|Charlotte Douglas International|Charlotte, NC
1|66|233.082597402597|Albany International|Albany, NY|Port Columbus International|Columbus, OH
1|16|575.0|Albany International|Albany, NY|Corpus Christi International|Corpus Christi, TX
1|18|235.151453566622|Albany International|Albany, NY|Dallas Love Field|Dallas/Fort Worth, TX
1|32|167.430217391304|Albany International|Albany, NY|James M Cox/Dayton International|Dayton, OH
1|19|255.501851574213|Albany International|Albany, NY|Denver International|Denver, CO
1|20|427.0|Albany International|Albany, NY|Des Moines International|Des Moines, IA
1|21|204.792447552448|Albany International|Albany, NY|Detroit Metro Wayne County|Detroit, MI
1|58|217.862222222222|Albany International|Albany, NY|Northwest Florida Beaches International|Panama City, FL
1|22|244.670333333333|Albany International|Albany, NY|El Paso International|El Paso, TX
1|24|168.842081859525|Albany International|Albany, NY|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
1|7|191.134|Albany International|Albany, NY|Bishop International|Flint, MI
1|81|252.066896551724|Albany International|Albany, NY|Spokane International|Spokane, WA
1|26|184.388775510204|Albany International|Albany, NY|Gerald R. Ford International|Grand Rapids, MI
1|28|181.210882352941|Albany International|Albany, NY|Greenville-Spartanburg International|Greenville/Spartanburg, SC
1|89|258.935813953489|Albany International|Albany, NY|William P Hobby|Houston, TX
1|86|131.0|Albany International|Albany, NY|Valley International|Harlingen/San Benito, TX
1|88|303.922666666667|Albany International|Albany, NY|Wichita Dwight D Eisenhower National|Wichita, KS
1|30|222.579896373057|Albany International|Albany, NY|Indianapolis International|Indianapolis, IN
1|40|374.0|Albany International|Albany, NY|Long Island MacArthur|New York City, NY (Metropolitan Area)
1|31|214.652337078652|Albany International|Albany, NY|Jacksonville International|Jacksonville, FL
1|48|275.053035211267|Albany International|Albany, NY|McCarran International|Las Vegas, NV
1|41|282.805362318841|Albany International|Albany, NY|Los Angeles International|Los Angeles, CA (Metropolitan Area)
1|42|256.739695431472|Albany International|Albany, NY|Los Angeles International|Los Angeles, CA (Metropolitan Area)
1|45|138.376666666667|Albany International|Albany, NY|Lubbock Preston Smith International|Lubbock, TX
1|39|492.5|Albany International|Albany, NY|Long Beach Airport|Los Angeles, CA (Metropolitan Area)
1|5|148.819230769231|Albany International|Albany, NY|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
1|51|258.73|Albany International|Albany, NY|Midland International|Midland/Odessa, TX
1|34|240.886411889597|Albany International|Albany, NY|Kansas City International|Kansas City, MO
1|60|182.368607638889|Albany International|Albany, NY|Orlando International|Orlando, FL
1|14|227.689641509434|Albany International|Albany, NY|Chicago Midway International|Chicago, IL
1|49|212.615303030303|Albany International|Albany, NY|Memphis International|Memphis, TN
1|25|211.056633663366|Albany International|Albany, NY|General Mitchell International|Milwaukee, WI
1|52|206.887250859107|Albany International|Albany, NY|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
1|43|234.553843212237|Albany International|Albany, NY|Louis Armstrong New Orleans International|New Orleans, LA
1|50|275.218504347826|Albany International|Albany, NY|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
1|90|279.054662576687|Albany International|Albany, NY|Will Rogers World|Oklahoma City, OK
1|23|254.597631578947|Albany International|Albany, NY|Eppley Airfield|Omaha, NE
1|59|276.247747747748|Albany International|Albany, NY|Ontario International|Los Angeles, CA (Metropolitan Area)
1|55|205.618731884058|Albany International|Albany, NY|Norfolk International|Norfolk, VA (Metropolitan Area)
1|61|183.886585956416|Albany International|Albany, NY|Palm Beach International|West Palm Beach/Palm Beach, FL
1|68|285.503038348083|Albany International|Albany, NY|Portland International|Portland, OR
1|64|248.727048648649|Albany International|Albany, NY|Phoenix Sky Harbor International|Phoenix, AZ
1|65|178.441614035088|Albany International|Albany, NY|Pittsburgh International|Pittsburgh, PA
1|62|187.437391304348|Albany International|Albany, NY|Pensacola International|Pensacola, FL
1|69|224.841461675579|Albany International|Albany, NY|Raleigh-Durham International|Raleigh/Durham, NC
1|70|263.283333333333|Albany International|Albany, NY|Reno/Tahoe International|Reno, NV
1|80|202.181526627219|Albany International|Albany, NY|Southwest Florida International|Fort Myers, FL
1|77|263.503451327434|Albany International|Albany, NY|San Diego International|San Diego, CA
1|76|248.965846501129|Albany International|Albany, NY|San Antonio International|San Antonio, TX
1|44|241.605574468085|Albany International|Albany, NY|Louisville International-Standiford Field|Louisville, KY
1|79|255.38375|Albany International|Albany, NY|Seattle/Tacoma International|Seattle, WA
1|78|259.952244389027|Albany International|Albany, NY|San Francisco International|San Francisco, CA (Metropolitan Area)
1|56|291.505895522388|Albany International|Albany, NY|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
1|57|287.878823529412|Albany International|Albany, NY|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
1|46|200.25132231405|Albany International|Albany, NY|Luis Munoz Marin International|San Juan, PR
1|75|225.04017578125|Albany International|Albany, NY|Salt Lake City International|Salt Lake City, UT
1|74|276.538461538462|Albany International|Albany, NY|Sacramento International|Sacramento, CA
1|33|261.356783919598|Albany International|Albany, NY|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
1|36|246.549554263566|Albany International|Albany, NY|Lambert-St. Louis International|St. Louis, MO
1|82|197.023393097266|Albany International|Albany, NY|Tampa International|Tampa, FL (Metropolitan Area)
1|85|348.9|Albany International|Albany, NY|Tulsa International|Tulsa, OK
1|84|266.329864864865|Albany International|Albany, NY|Tucson International|Tucson, AZ
72|2|188.878|Rick Husband Amarillo International|Amarillo, TX|Albuquerque International Sunport|Albuquerque, NM
72|1|135.988|Rick Husband Amarillo International|Amarillo, TX|Albany International|Albany, NY
72|29|244.477592592593|Rick Husband Amarillo International|Amarillo, TX|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
72|3|229.179135638298|Rick Husband Amarillo International|Amarillo, TX|Austin - Bergstrom International|Austin, TX
72|10|371.42|Rick Husband Amarillo International|Amarillo, TX|Bradley International|Hartford, CT
72|6|268.1725|Rick Husband Amarillo International|Amarillo, TX|Birmingham-Shuttlesworth International|Birmingham, AL
72|53|234.321323529412|Rick Husband Amarillo International|Amarillo, TX|Nashville International|Nashville, TN
72|9|252.736538461538|Rick Husband Amarillo International|Amarillo, TX|Boise Air Terminal|Boise, ID
72|37|227.310625|Rick Husband Amarillo International|Amarillo, TX|Logan International|Boston, MA (Metropolitan Area)
72|11|218.044615384615|Rick Husband Amarillo International|Amarillo, TX|Buffalo Niagara International|Buffalo, NY
72|8|233.162696629213|Rick Husband Amarillo International|Amarillo, TX|Bob Hope|Los Angeles, CA (Metropolitan Area)
72|4|266.859266055046|Rick Husband Amarillo International|Amarillo, TX|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
72|0|145.5|Rick Husband Amarillo International|Amarillo, TX|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
72|12|229.261785714286|Rick Husband Amarillo International|Amarillo, TX|Charleston AFB/International|Charleston, SC
72|15|189.78125|Rick Husband Amarillo International|Amarillo, TX|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
72|13|251.485454545455|Rick Husband Amarillo International|Amarillo, TX|Charlotte Douglas International|Charlotte, NC
72|66|235.456666666667|Rick Husband Amarillo International|Amarillo, TX|Port Columbus International|Columbus, OH
72|16|247.125|Rick Husband Amarillo International|Amarillo, TX|Corpus Christi International|Corpus Christi, TX
72|17|199.1|Rick Husband Amarillo International|Amarillo, TX|Corpus Christi International|Corpus Christi, TX
72|18|151.337517780939|Rick Husband Amarillo International|Amarillo, TX|Dallas Love Field|Dallas/Fort Worth, TX
72|73|218.429765625|Rick Husband Amarillo International|Amarillo, TX|Ronald Reagan Washington National|Washington, DC (Metropolitan Area)
72|19|178.342777777778|Rick Husband Amarillo International|Amarillo, TX|Denver International|Denver, CO
72|20|452.0|Rick Husband Amarillo International|Amarillo, TX|Des Moines International|Des Moines, IA
72|21|247.743235294118|Rick Husband Amarillo International|Amarillo, TX|Detroit Metro Wayne County|Detroit, MI
72|58|234.729166666667|Rick Husband Amarillo International|Amarillo, TX|Northwest Florida Beaches International|Panama City, FL
72|22|341.0|Rick Husband Amarillo International|Amarillo, TX|El Paso International|El Paso, TX
72|54|258.374|Rick Husband Amarillo International|Amarillo, TX|Newark Liberty International|New York City, NY (Metropolitan Area)
72|24|220.577115384615|Rick Husband Amarillo International|Amarillo, TX|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
72|7|420.19|Rick Husband Amarillo International|Amarillo, TX|Bishop International|Flint, MI
72|81|249.480952380952|Rick Husband Amarillo International|Amarillo, TX|Spokane International|Spokane, WA
72|89|244.018349633252|Rick Husband Amarillo International|Amarillo, TX|William P Hobby|Houston, TX
72|86|249.201666666667|Rick Husband Amarillo International|Amarillo, TX|Valley International|Harlingen/San Benito, TX
72|87|888.0|Rick Husband Amarillo International|Amarillo, TX|Washington Dulles International|Washington, DC (Metropolitan Area)
72|30|253.941666666667|Rick Husband Amarillo International|Amarillo, TX|Indianapolis International|Indianapolis, IN
72|31|276.0|Rick Husband Amarillo International|Amarillo, TX|Jacksonville International|Jacksonville, FL
72|48|187.946767295597|Rick Husband Amarillo International|Amarillo, TX|McCarran International|Las Vegas, NV
72|41|198.985277777778|Rick Husband Amarillo International|Amarillo, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
72|42|228.767866666667|Rick Husband Amarillo International|Amarillo, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
72|35|248.485111111111|Rick Husband Amarillo International|Amarillo, TX|LaGuardia|New York City, NY (Metropolitan Area)
72|5|218.365344827586|Rick Husband Amarillo International|Amarillo, TX|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
72|34|237.190185185185|Rick Husband Amarillo International|Amarillo, TX|Kansas City International|Kansas City, MO
72|60|247.979563492063|Rick Husband Amarillo International|Amarillo, TX|Orlando International|Orlando, FL
72|14|263.194047619048|Rick Husband Amarillo International|Amarillo, TX|Chicago Midway International|Chicago, IL
72|49|218.2|Rick Husband Amarillo International|Amarillo, TX|Memphis International|Memphis, TN
72|47|160.0|Rick Husband Amarillo International|Amarillo, TX|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
72|25|180.993448275862|Rick Husband Amarillo International|Amarillo, TX|General Mitchell International|Milwaukee, WI
72|52|211.022692307692|Rick Husband Amarillo International|Amarillo, TX|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
72|43|248.425639810427|Rick Husband Amarillo International|Amarillo, TX|Louis Armstrong New Orleans International|New Orleans, LA
72|50|258.243228346457|Rick Husband Amarillo International|Amarillo, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
72|90|211.463076923077|Rick Husband Amarillo International|Amarillo, TX|Will Rogers World|Oklahoma City, OK
72|23|241.415|Rick Husband Amarillo International|Amarillo, TX|Eppley Airfield|Omaha, NE
72|59|248.264683544304|Rick Husband Amarillo International|Amarillo, TX|Ontario International|Los Angeles, CA (Metropolitan Area)
72|55|380.13|Rick Husband Amarillo International|Amarillo, TX|Norfolk International|Norfolk, VA (Metropolitan Area)
72|68|218.806068376068|Rick Husband Amarillo International|Amarillo, TX|Portland International|Portland, OR
72|63|238.49935483871|Rick Husband Amarillo International|Amarillo, TX|Philadelphia International|Philadelphia, PA
72|64|231.894050632912|Rick Husband Amarillo International|Amarillo, TX|Phoenix Sky Harbor International|Phoenix, AZ
72|65|286.151538461539|Rick Husband Amarillo International|Amarillo, TX|Pittsburgh International|Pittsburgh, PA
72|62|199.0|Rick Husband Amarillo International|Amarillo, TX|Pensacola International|Pensacola, FL
72|83|423.0|Rick Husband Amarillo International|Amarillo, TX|Theodore Francis Green State|Boston, MA (Metropolitan Area)
72|69|268.769189189189|Rick Husband Amarillo International|Amarillo, TX|Raleigh-Durham International|Raleigh/Durham, NC
72|71|5.0|Rick Husband Amarillo International|Amarillo, TX|Richmond International|Richmond, VA
72|70|190.826333333333|Rick Husband Amarillo International|Amarillo, TX|Reno/Tahoe International|Reno, NV
