Nodes
2|1|1935.56697819315|Albuquerque International Sunport|Albuquerque, NM|Albany International|Albany, NY
2|29|1642.54166666667|Albuquerque International Sunport|Albuquerque, NM|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
2|3|784.528751753156|Albuquerque International Sunport|Albuquerque, NM|Austin - Bergstrom International|Austin, TX
2|10|1936.63315217391|Albuquerque International Sunport|Albuquerque, NM|Bradley International|Hartford, CT
2|6|1236.98095238095|Albuquerque International Sunport|Albuquerque, NM|Birmingham-Shuttlesworth International|Birmingham, AL
2|11|1109.13793103448|Albuquerque International Sunport|Albuquerque, NM|Branson Airport|Branson, MO
2|56|1428.16216216216|Albuquerque International Sunport|Albuquerque, NM|Nashville International|Nashville, TN
2|9|1054.59523809524|Albuquerque International Sunport|Albuquerque, NM|Boise Air Terminal|Boise, ID
2|40|2049.06514285714|Albuquerque International Sunport|Albuquerque, NM|Logan International|Boston, MA (Metropolitan Area)
2|12|1754.3940397351|Albuquerque International Sunport|Albuquerque, NM|Buffalo Niagara International|Buffalo, NY
2|8|712.919678714859|Albuquerque International Sunport|Albuquerque, NM|Bob Hope|Los Angeles, CA (Metropolitan Area)
2|4|1711.54723991507|Albuquerque International Sunport|Albuquerque, NM|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
2|0|1537.07462686567|Albuquerque International Sunport|Albuquerque, NM|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
2|13|1859.25|Albuquerque International Sunport|Albuquerque, NM|Charleston AFB/International|Charleston, SC
2|16|1575.15384615385|Albuquerque International Sunport|Albuquerque, NM|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
2|14|1699.56896551724|Albuquerque International Sunport|Albuquerque, NM|Charlotte Douglas International|Charlotte, NC
2|68|1561.50314465409|Albuquerque International Sunport|Albuquerque, NM|Port Columbus International|Columbus, OH
2|69|1609.34161490683|Albuquerque International Sunport|Albuquerque, NM|Port Columbus International|Columbus, OH
2|17|932.041958041958|Albuquerque International Sunport|Albuquerque, NM|Corpus Christi International|Corpus Christi, TX
2|18|589.019111860596|Albuquerque International Sunport|Albuquerque, NM|Dallas Love Field|Dallas/Fort Worth, TX
2|34|1421.72727272727|Albuquerque International Sunport|Albuquerque, NM|James M Cox/Dayton International|Dayton, OH
2|76|1903.49775784753|Albuquerque International Sunport|Albuquerque, NM|Ronald Reagan Washington National|Washington, DC (Metropolitan Area)
2|19|349.0|Albuquerque International Sunport|Albuquerque, NM|Denver International|Denver, CO
2|20|1489.5223880597|Albuquerque International Sunport|Albuquerque, NM|Des Moines International|Des Moines, IA
2|21|1568.56334841629|Albuquerque International Sunport|Albuquerque, NM|Detroit Metro Wayne County|Detroit, MI
2|60|1367.95238095238|Albuquerque International Sunport|Albuquerque, NM|Northwest Florida Beaches International|Panama City, FL
2|22|223.0|Albuquerque International Sunport|Albuquerque, NM|El Paso International|El Paso, TX
2|57|1984.25672877847|Albuquerque International Sunport|Albuquerque, NM|Newark Liberty International|New York City, NY (Metropolitan Area)
2|37|1656.125|Albuquerque International Sunport|Albuquerque, NM|Key West International|Key West, FL
2|24|1932.61489088575|Albuquerque International Sunport|Albuquerque, NM|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
2|7|2234.0|Albuquerque International Sunport|Albuquerque, NM|Bishop International|Flint, MI
2|84|1306.65287356322|Albuquerque International Sunport|Albuquerque, NM|Spokane International|Spokane, WA
2|26|1459.125|Albuquerque International Sunport|Albuquerque, NM|Gerald R. Ford International|Grand Rapids, MI
2|28|1673.40322580645|Albuquerque International Sunport|Albuquerque, NM|Greenville-Spartanburg International|Greenville/Spartanburg, SC
2|92|781.740914419695|Albuquerque International Sunport|Albuquerque, NM|William P Hobby|Houston, TX
2|89|1028.52592592593|Albuquerque International Sunport|Albuquerque, NM|Valley International|Harlingen/San Benito, TX
2|90|1710.74067164179|Albuquerque International Sunport|Albuquerque, NM|Washington Dulles International|Washington, DC (Metropolitan Area)
2|91|861.06|Albuquerque International Sunport|Albuquerque, NM|Wichita Mid-Continent|Wichita, KS
2|30|1606.93139841689|Albuquerque International Sunport|Albuquerque, NM|Indianapolis International|Indianapolis, IN
2|41|1919.8640776699|Albuquerque International Sunport|Albuquerque, NM|Long Island MacArthur|New York City, NY (Metropolitan Area)
2|31|1339.81818181818|Albuquerque International Sunport|Albuquerque, NM|Jackson - Evers International|Jackson/Vicksburg, MS
2|32|1173.75|Albuquerque International Sunport|Albuquerque, NM|Jackson Medgar Wiley Evers International|Jackson/Vicksburg, MS
2|33|1777.21028037383|Albuquerque International Sunport|Albuquerque, NM|Jacksonville International|Jacksonville, FL
2|50|506.026014978321|Albuquerque International Sunport|Albuquerque, NM|McCarran International|Las Vegas, NV
2|42|687.27033492823|Albuquerque International Sunport|Albuquerque, NM|Los Angeles International|Los Angeles, CA (Metropolitan Area)
2|46|290.0|Albuquerque International Sunport|Albuquerque, NM|Lubbock Preston Smith International|Lubbock, TX
2|38|1957.65645514223|Albuquerque International Sunport|Albuquerque, NM|LaGuardia|New York City, NY (Metropolitan Area)
2|5|935.971544715447|Albuquerque International Sunport|Albuquerque, NM|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
2|54|830.964285714286|Albuquerque International Sunport|Albuquerque, NM|Midland International|Midland/Odessa, TX
2|36|822.593297101449|Albuquerque International Sunport|Albuquerque, NM|Kansas City International|Kansas City, MO
2|62|1678.12985074627|Albuquerque International Sunport|Albuquerque, NM|Orlando International|Orlando, FL
2|15|1189.64139693356|Albuquerque International Sunport|Albuquerque, NM|Chicago Midway International|Chicago, IL
2|51|1560.0|Albuquerque International Sunport|Albuquerque, NM|Memphis International|Memphis, TN
2|49|2008.1618852459|Albuquerque International Sunport|Albuquerque, NM|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
2|25|1548.22168674699|Albuquerque International Sunport|Albuquerque, NM|General Mitchell International|Milwaukee, WI
2|55|1219.2025|Albuquerque International Sunport|Albuquerque, NM|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
2|43|1073.54605263158|Albuquerque International Sunport|Albuquerque, NM|Louis Armstrong New Orleans International|New Orleans, LA
2|44|1044.22837370242|Albuquerque International Sunport|Albuquerque, NM|Louis Armstrong New Orleans International|New Orleans, LA
2|52|920.219230769231|Albuquerque International Sunport|Albuquerque, NM|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
2|53|914.296363636364|Albuquerque International Sunport|Albuquerque, NM|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
2|93|816.390322580645|Albuquerque International Sunport|Albuquerque, NM|Will Rogers World|Oklahoma City, OK
2|23|1052.57877813505|Albuquerque International Sunport|Albuquerque, NM|Eppley Airfield|Omaha, NE
2|61|678.500580720093|Albuquerque International Sunport|Albuquerque, NM|Ontario International|Los Angeles, CA (Metropolitan Area)
2|58|1836.96818181818|Albuquerque International Sunport|Albuquerque, NM|Norfolk International|Norfolk, VA (Metropolitan Area)
2|63|2559.30434782609|Albuquerque International Sunport|Albuquerque, NM|Palm Beach International|West Palm Beach/Palm Beach, FL
2|71|1199.21100323625|Albuquerque International Sunport|Albuquerque, NM|Portland International|Portland, OR
2|65|1917.93822393822|Albuquerque International Sunport|Albuquerque, NM|Philadelphia International|Philadelphia, PA
2|66|337.039276485788|Albuquerque International Sunport|Albuquerque, NM|Phoenix Sky Harbor International|Phoenix, AZ
2|67|1691.08798283262|Albuquerque International Sunport|Albuquerque, NM|Pittsburgh International|Pittsburgh, PA
2|64|1247.0|Albuquerque International Sunport|Albuquerque, NM|Pensacola Gulf Coast Regional|Pensacola, FL
2|86|1999.35714285714|Albuquerque International Sunport|Albuquerque, NM|Theodore Francis Green State|Boston, MA (Metropolitan Area)
2|70|2116.05555555556|Albuquerque International Sunport|Albuquerque, NM|Portland International Jetport|Portland, ME
2|72|1841.43915343915|Albuquerque International Sunport|Albuquerque, NM|Raleigh-Durham International|Raleigh/Durham, NC
2|73|879.90447761194|Albuquerque International Sunport|Albuquerque, NM|Reno/Tahoe International|Reno, NV
2|27|2027.40540540541|Albuquerque International Sunport|Albuquerque, NM|Greater Rochester International|Rochester, NY
2|83|2252.54666666667|Albuquerque International Sunport|Albuquerque, NM|Southwest Florida International|Fort Myers, FL
2|80|643.80442804428|Albuquerque International Sunport|Albuquerque, NM|San Diego International|San Diego, CA
2|79|831.235946159937|Albuquerque International Sunport|Albuquerque, NM|San Antonio International|San Antonio, TX
2|45|1552.17204301075|Albuquerque International Sunport|Albuquerque, NM|Louisville International-Standiford Field|Louisville, KY
2|82|1247.75341685649|Albuquerque International Sunport|Albuquerque, NM|Seattle/Tacoma International|Seattle, WA
2|81|968.542253521127|Albuquerque International Sunport|Albuquerque, NM|San Francisco International|San Francisco, CA (Metropolitan Area)
2|59|934.924242424242|Albuquerque International Sunport|Albuquerque, NM|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
2|47|2837.18518518519|Albuquerque International Sunport|Albuquerque, NM|Luis Munoz Marin International|San Juan, PR
2|48|3048.1935483871|Albuquerque International Sunport|Albuquerque, NM|Luis Munoz Marin International|San Juan, PR
2|78|759.065142857143|Albuquerque International Sunport|Albuquerque, NM|Salt Lake City International|Salt Lake City, UT
2|77|974.163236337828|Albuquerque International Sunport|Albuquerque, NM|Sacramento International|Sacramento, CA
2|35|694.583257506824|Albuquerque International Sunport|Albuquerque, NM|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
2|39|1108.47619047619|Albuquerque International Sunport|Albuquerque, NM|Lambert-St. Louis International|St. Louis, MO
2|85|1672.92280701754|Albuquerque International Sunport|Albuquerque, NM|Tampa International|Tampa, FL (Metropolitan Area)
2|88|826.709302325581|Albuquerque International Sunport|Albuquerque, NM|Tulsa International|Tulsa, OK
2|87|321.866666666667|Albuquerque International Sunport|Albuquerque, NM|Tucson International|Tucson, AZ
1|2|1945.43465045593|Albany International|Albany, NY|Albuquerque International Sunport|Albuquerque, NM
1|75|2230.6|Albany International|Albany, NY|Rick Husband Amarillo International|Amarillo, TX
1|29|940.013333333333|Albany International|Albany, NY|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
1|3|1714.58424507659|Albany International|Albany, NY|Austin - Bergstrom International|Austin, TX
1|6|1083.63636363636|Albany International|Albany, NY|Birmingham-Shuttlesworth International|Birmingham, AL
1|11|1183.0|Albany International|Albany, NY|Branson Airport|Branson, MO
1|56|944.46511627907|Albany International|Albany, NY|Nashville International|Nashville, TN
1|9|2604.73913043478|Albany International|Albany, NY|Boise Air Terminal|Boise, ID
1|8|2459.44444444444|Albany International|Albany, NY|Bob Hope|Los Angeles, CA (Metropolitan Area)
1|4|289.0|Albany International|Albany, NY|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
1|0|1050.0|Albany International|Albany, NY|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
1|13|842.832764505119|Albany International|Albany, NY|Charleston AFB/International|Charleston, SC
1|16|629.895161290323|Albany International|Albany, NY|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
1|14|778.916083916084|Albany International|Albany, NY|Charlotte Douglas International|Charlotte, NC
1|68|624.8|Albany International|Albany, NY|Port Columbus International|Columbus, OH
1|69|628.296703296703|Albany International|Albany, NY|Port Columbus International|Columbus, OH
1|17|1850.33333333333|Albany International|Albany, NY|Corpus Christi International|Corpus Christi, TX
1|18|1581.77142857143|Albany International|Albany, NY|Dallas Love Field|Dallas/Fort Worth, TX
1|19|1702.82216014898|Albany International|Albany, NY|Denver International|Denver, CO
1|20|1022.86666666667|Albany International|Albany, NY|Des Moines International|Des Moines, IA
1|21|714.285714285714|Albany International|Albany, NY|Detroit Metro Wayne County|Detroit, MI
1|60|1098.38613861386|Albany International|Albany, NY|Northwest Florida Beaches International|Panama City, FL
1|22|2405.20833333333|Albany International|Albany, NY|El Paso International|El Paso, TX
1|37|1363.912|Albany International|Albany, NY|Key West International|Key West, FL
1|24|1230.97563739377|Albany International|Albany, NY|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
1|7|741.0|Albany International|Albany, NY|Bishop International|Flint, MI
1|84|2608.8125|Albany International|Albany, NY|Spokane International|Spokane, WA
1|26|817.0|Albany International|Albany, NY|Gerald R. Ford International|Grand Rapids, MI
1|28|786.614678899083|Albany International|Albany, NY|Greenville-Spartanburg International|Greenville/Spartanburg, SC
1|92|1634.66732673267|Albany International|Albany, NY|William P Hobby|Houston, TX
1|89|1876.0|Albany International|Albany, NY|Valley International|Harlingen/San Benito, TX
1|91|1311.89473684211|Albany International|Albany, NY|Wichita Mid-Continent|Wichita, KS
1|30|805.0|Albany International|Albany, NY|Indianapolis International|Indianapolis, IN
1|31|1333.73684210526|Albany International|Albany, NY|Jackson - Evers International|Jackson/Vicksburg, MS
1|32|1276.14285714286|Albany International|Albany, NY|Jackson Medgar Wiley Evers International|Jackson/Vicksburg, MS
1|33|982.316293929713|Albany International|Albany, NY|Jacksonville International|Jacksonville, FL
1|50|2283.91666666667|Albany International|Albany, NY|McCarran International|Las Vegas, NV
1|42|2516.80946450809|Albany International|Albany, NY|Los Angeles International|Los Angeles, CA (Metropolitan Area)
1|46|2551.4|Albany International|Albany, NY|Lubbock Preston Smith International|Lubbock, TX
1|5|1228.6|Albany International|Albany, NY|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
1|54|3032.0|Albany International|Albany, NY|Midland International|Midland/Odessa, TX
1|36|1244.23674911661|Albany International|Albany, NY|Kansas City International|Kansas City, MO
1|62|1086.59537299339|Albany International|Albany, NY|Orlando International|Orlando, FL
1|15|752.797239915074|Albany International|Albany, NY|Chicago Midway International|Chicago, IL
1|51|1242.42857142857|Albany International|Albany, NY|Memphis International|Memphis, TN
1|25|922.869281045752|Albany International|Albany, NY|General Mitchell International|Milwaukee, WI
1|55|1075.12244897959|Albany International|Albany, NY|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
1|43|1452.17567567568|Albany International|Albany, NY|Louis Armstrong New Orleans International|New Orleans, LA
1|44|1399.28421052632|Albany International|Albany, NY|Louis Armstrong New Orleans International|New Orleans, LA
1|52|2593.89411764706|Albany International|Albany, NY|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
1|53|2608.97777777778|Albany International|Albany, NY|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
1|93|1460.41346153846|Albany International|Albany, NY|Will Rogers World|Oklahoma City, OK
1|23|1187.66666666667|Albany International|Albany, NY|Eppley Airfield|Omaha, NE
1|61|2439.41279069767|Albany International|Albany, NY|Ontario International|Los Angeles, CA (Metropolitan Area)
1|58|442.886597938144|Albany International|Albany, NY|Norfolk International|Norfolk, VA (Metropolitan Area)
1|63|1174.14006514658|Albany International|Albany, NY|Palm Beach International|West Palm Beach/Palm Beach, FL
1|71|2545.72697368421|Albany International|Albany, NY|Portland International|Portland, OR
1|66|2284.66126418152|Albany International|Albany, NY|Phoenix Sky Harbor International|Phoenix, AZ
1|67|496.200854700855|Albany International|Albany, NY|Pittsburgh International|Pittsburgh, PA
1|64|1135.0|Albany International|Albany, NY|Pensacola Gulf Coast Regional|Pensacola, FL
1|72|547.16091954023|Albany International|Albany, NY|Raleigh-Durham International|Raleigh/Durham, NC
1|73|2530.11764705882|Albany International|Albany, NY|Reno/Tahoe International|Reno, NV
1|83|1301.68408551069|Albany International|Albany, NY|Southwest Florida International|Fort Myers, FL
1|80|2491.49367088608|Albany International|Albany, NY|San Diego International|San Diego, CA
1|79|1748.20231213873|Albany International|Albany, NY|San Antonio International|San Antonio, TX
1|45|796.472906403941|Albany International|Albany, NY|Louisville International-Standiford Field|Louisville, KY
1|82|2506.47849462366|Albany International|Albany, NY|Seattle/Tacoma International|Seattle, WA
1|81|2600.17479674797|Albany International|Albany, NY|San Francisco International|San Francisco, CA (Metropolitan Area)
1|59|2626.07142857143|Albany International|Albany, NY|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
1|47|1996.475|Albany International|Albany, NY|Luis Munoz Marin International|San Juan, PR
1|48|2046.5|Albany International|Albany, NY|Luis Munoz Marin International|San Juan, PR
1|78|2053.09042553192|Albany International|Albany, NY|Salt Lake City International|Salt Lake City, UT
1|77|2615.07216494845|Albany International|Albany, NY|Sacramento International|Sacramento, CA
1|35|2463.5900621118|Albany International|Albany, NY|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
1|39|1025.52433628319|Albany International|Albany, NY|Lambert-St. Louis International|St. Louis, MO
1|85|1154.44002565747|Albany International|Albany, NY|Tampa International|Tampa, FL (Metropolitan Area)
1|88|1466.58333333333|Albany International|Albany, NY|Tulsa International|Tulsa, OK
1|87|2232.97989949749|Albany International|Albany, NY|Tucson International|Tucson, AZ
75|2|278.0|Rick Husband Amarillo International|Amarillo, TX|Albuquerque International Sunport|Albuquerque, NM
75|1|2444.8|Rick Husband Amarillo International|Amarillo, TX|Albany International|Albany, NY
75|29|1263.0|Rick Husband Amarillo International|Amarillo, TX|Hartsfield-Jackson Atlanta International|Atlanta, GA (Metropolitan Area)
75|3|488.37054631829|Rick Husband Amarillo International|Amarillo, TX|Austin - Bergstrom International|Austin, TX
75|10|2030.0|Rick Husband Amarillo International|Amarillo, TX|Bradley International|Hartford, CT
75|6|913.229508196721|Rick Husband Amarillo International|Amarillo, TX|Birmingham-Shuttlesworth International|Birmingham, AL
75|11|651.0|Rick Husband Amarillo International|Amarillo, TX|Branson Airport|Branson, MO
75|56|1188.40740740741|Rick Husband Amarillo International|Amarillo, TX|Nashville International|Nashville, TN
75|9|1090.76470588235|Rick Husband Amarillo International|Amarillo, TX|Boise Air Terminal|Boise, ID
75|40|2128.79245283019|Rick Husband Amarillo International|Amarillo, TX|Logan International|Boston, MA (Metropolitan Area)
75|12|2342.16666666667|Rick Husband Amarillo International|Amarillo, TX|Buffalo Niagara International|Buffalo, NY
75|8|1056.21367521368|Rick Husband Amarillo International|Amarillo, TX|Bob Hope|Los Angeles, CA (Metropolitan Area)
75|4|1619.9|Rick Husband Amarillo International|Amarillo, TX|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
75|0|1583.0|Rick Husband Amarillo International|Amarillo, TX|Akron-Canton Regional|Cleveland, OH (Metropolitan Area)
75|13|1475.66666666667|Rick Husband Amarillo International|Amarillo, TX|Charleston AFB/International|Charleston, SC
75|16|1815.66666666667|Rick Husband Amarillo International|Amarillo, TX|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
75|14|1612.8|Rick Husband Amarillo International|Amarillo, TX|Charlotte Douglas International|Charlotte, NC
75|68|1317.5|Rick Husband Amarillo International|Amarillo, TX|Port Columbus International|Columbus, OH
75|69|1450.46153846154|Rick Husband Amarillo International|Amarillo, TX|Port Columbus International|Columbus, OH
75|17|666.20202020202|Rick Husband Amarillo International|Amarillo, TX|Corpus Christi International|Corpus Christi, TX
75|18|323.975971731449|Rick Husband Amarillo International|Amarillo, TX|Dallas Love Field|Dallas/Fort Worth, TX
75|34|1444.0|Rick Husband Amarillo International|Amarillo, TX|James M Cox/Dayton International|Dayton, OH
75|76|1636.35294117647|Rick Husband Amarillo International|Amarillo, TX|Ronald Reagan Washington National|Washington, DC (Metropolitan Area)
75|19|359.0|Rick Husband Amarillo International|Amarillo, TX|Denver International|Denver, CO
75|20|1560.0|Rick Husband Amarillo International|Amarillo, TX|Des Moines International|Des Moines, IA
75|21|1466.41666666667|Rick Husband Amarillo International|Amarillo, TX|Detroit Metro Wayne County|Detroit, MI
75|60|1059.26086956522|Rick Husband Amarillo International|Amarillo, TX|Northwest Florida Beaches International|Panama City, FL
75|22|358.0|Rick Husband Amarillo International|Amarillo, TX|El Paso International|El Paso, TX
75|57|1789.74358974359|Rick Husband Amarillo International|Amarillo, TX|Newark Liberty International|New York City, NY (Metropolitan Area)
75|37|1401.0|Rick Husband Amarillo International|Amarillo, TX|Key West International|Key West, FL
75|24|1576.02380952381|Rick Husband Amarillo International|Amarillo, TX|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
75|84|1276.02040816327|Rick Husband Amarillo International|Amarillo, TX|Spokane International|Spokane, WA
75|26|1250.0|Rick Husband Amarillo International|Amarillo, TX|Gerald R. Ford International|Grand Rapids, MI
75|28|1540.0|Rick Husband Amarillo International|Amarillo, TX|Greenville-Spartanburg International|Greenville/Spartanburg, SC
75|92|554.227366255144|Rick Husband Amarillo International|Amarillo, TX|William P Hobby|Houston, TX
75|89|742.462962962963|Rick Husband Amarillo International|Amarillo, TX|Valley International|Harlingen/San Benito, TX
75|90|1811.0|Rick Husband Amarillo International|Amarillo, TX|Washington Dulles International|Washington, DC (Metropolitan Area)
75|30|1342.32653061224|Rick Husband Amarillo International|Amarillo, TX|Indianapolis International|Indianapolis, IN
75|31|778.666666666667|Rick Husband Amarillo International|Amarillo, TX|Jackson - Evers International|Jackson/Vicksburg, MS
75|32|908.5|Rick Husband Amarillo International|Amarillo, TX|Jackson Medgar Wiley Evers International|Jackson/Vicksburg, MS
75|33|1382.16666666667|Rick Husband Amarillo International|Amarillo, TX|Jacksonville International|Jacksonville, FL
75|50|811.808607021518|Rick Husband Amarillo International|Amarillo, TX|McCarran International|Las Vegas, NV
75|42|1167.84651162791|Rick Husband Amarillo International|Amarillo, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
75|38|1914.0|Rick Husband Amarillo International|Amarillo, TX|LaGuardia|New York City, NY (Metropolitan Area)
75|5|613.020833333333|Rick Husband Amarillo International|Amarillo, TX|Bill and Hillary Clinton Nat Adams Field|Little Rock, AR
75|36|784.940909090909|Rick Husband Amarillo International|Amarillo, TX|Kansas City International|Kansas City, MO
75|62|1442.08955223881|Rick Husband Amarillo International|Amarillo, TX|Orlando International|Orlando, FL
75|15|1172.1170212766|Rick Husband Amarillo International|Amarillo, TX|Chicago Midway International|Chicago, IL
75|49|2073.55555555556|Rick Husband Amarillo International|Amarillo, TX|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
75|25|1232.88461538462|Rick Husband Amarillo International|Amarillo, TX|General Mitchell International|Milwaukee, WI
75|55|1068.66037735849|Rick Husband Amarillo International|Amarillo, TX|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
75|43|788.5|Rick Husband Amarillo International|Amarillo, TX|Louis Armstrong New Orleans International|New Orleans, LA
75|44|780.251572327044|Rick Husband Amarillo International|Amarillo, TX|Louis Armstrong New Orleans International|New Orleans, LA
75|52|1312.69565217391|Rick Husband Amarillo International|Amarillo, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
