Nodes
0|IDA
1|ELP
2|DSM
3|RNO
4|RAP
5|HLN
6|BDL
7|EWR
8|YKM
9|LGA
10|PBI
11|STS
12|BAL
13|EAT
14|SNA
15|LAS
16|BZN
17|PSC
18|SDF
19|TUS
20|PNS
21|ALW
22|BNA
23|BOS
24|MKE
25|IND
26|BWI
27|CMH
28|PIA
29|KOA
30|MLI
31|LIH
32|MEM
33|FLL
34|YAK
35|DCA
36|CVG
37|OMA
38|DTW
39|TUL
40|LGB
41|HSV
42|MAF
43|BET
44|WRG
45|BOI
46|PDX
47|SAN
48|DUT
49|GRR
50|OTZ
51|TYS
52|EUG
53|GRB
54|ANC
55|OAK
56|BLI
57|OGG
58|MMH
59|DEN
60|BIL
61|AKN
62|ATL
63|SAT
64|PHX
65|LBB
66|JAN
67|AMA
68|GSO
69|VDZ
70|SFO
71|JNU
72|HOM
73|SEA
74|RDM
75|BUF
76|RDD
77|MCO
78|TPA
79|PUW
80|SLC
81|MSN
82|MIA
83|GRK
84|ORD
85|GEG
86|CLE
87|DLG
88|MRY
89|SJC
90|SCC
91|MSO
92|KTN
93|JFK
94|FWA
95|AVP
96|SJU
97|TVC
98|LWS
99|JAX
100|IAD
101|FAI
102|BSM
103|LEX
104|HPN
105|CRW
106|ACV
107|STL
108|GPT
109|RSW
110|MSP
111|BRW
112|RDU
113|BTR
114|SMF
115|GTF
116|FLG
117|DFW
118|DAY
119|CDV
120|OME
121|BHM
122|FAR
123|MSY
124|LAX
125|OKC
126|LIT
127|HNL
128|IAH
129|PSG
130|GST
131|CHS
132|MFR
133|SAV
134|ABE
135|AUS
136|FAT
137|SUN
138|PIT
139|SIT
140|CLT
141|ONT
142|MDT
143|BUR
144|ADK
145|MCI
146|ADQ
147|PSP
148|SBA
149|FCA
150|PHL
151|ENA
Edges
134|46|2393.0|ABE|PDX
134|74|2509.0|ABE|RDM
134|73|2399.5|ABE|SEA
106|22|2374.0|ACV|BNA
106|23|3188.0|ACV|BOS
106|59|1480.0|ACV|DEN
106|7|2857.0|ACV|EWR
106|93|3052.0|ACV|JFK
106|15|813.0|ACV|LAS
106|124|577.0|ACV|LAX
106|84|2249.5|ACV|ORD
106|46|585.0|ACV|PDX
106|74|684.0|ACV|RDM
106|148|666.0|ACV|SBA
144|146|1445.0|ADK|ADQ
144|54|1192.0|ADK|ANC
144|135|4411.0|ADK|AUS
144|102|4411.0|ADK|BSM
144|59|3665.0|ADK|DEN
144|101|1453.0|ADK|FAI
144|71|1763.0|ADK|JNU
144|92|1967.0|ADK|KTN
144|124|3595.0|ADK|LAX
144|57|3989.0|ADK|OGG
144|141|3597.0|ADK|ONT
144|84|4038.0|ADK|ORD
144|47|3691.0|ADK|SAN
144|73|2641.0|ADK|SEA
144|139|1784.0|ADK|SIT
146|54|253.0|ADQ|ANC
146|62|3884.0|ADQ|ATL
146|135|3484.66666666667|ADQ|AUS
146|43|652.0|ADQ|BET
146|23|4258.47368421053|ADQ|BOS
146|111|1017.0|ADQ|BRW
146|102|3484.66666666667|ADQ|BSM
146|143|2639.0|ADQ|BUR
146|119|413.0|ADQ|CDV
146|35|4038.75|ADQ|DCA
146|59|2714.07692307692|ADQ|DEN
146|117|3362.0|ADQ|DFW
146|7|4103.0|ADQ|EWR
146|101|514.0|ADQ|FAI
146|85|1926.0|ADQ|GEG
146|127|3262.58620689655|ADQ|HNL
146|128|3553.2|ADQ|IAH
146|71|824.0|ADQ|JNU
146|29|4390.0|ADQ|KOA
146|92|1028.0|ADQ|KTN
146|15|2566.22580645161|ADQ|LAS
146|124|2641.15789473684|ADQ|LAX
