Nodes
0|FLL
1|MCO
2|TPA
3|MIA
4|PBI
5|EYW
6|TLH
7|PNS
Edges
7|1|380.0|PNS|MCO
3|2|204.0|MIA|TPA
2|7|330.0|TPA|PNS
3|6|420.0|MIA|TLH
0|5|145.0|FLL|EYW
3|7|553.4|MIA|PNS
4|6|364.0|PBI|TLH
1|6|227.0|MCO|TLH
2|6|200.0|TPA|TLH
0|6|393.0|FLL|TLH
6|5|440.0|TLH|EYW
2|5|250.1|TPA|EYW
3|1|193.0|MIA|MCO
0|2|244.0|FLL|TPA
Operator
Silver Airways
