Nodes
51|111|1741.0|ABQ|IAD
51|12|793.0|ABQ|IAH
51|150|897.0|ABQ|ICT
51|96|1330.46031746032|ABQ|IND
51|159|977.0|ABQ|JAN
51|42|1487.5|ABQ|JAX
51|70|1973.42771084337|ABQ|JFK
51|74|3744.5|ABQ|KOA
51|8|677.0|ABQ|LAX
51|46|864.0|ABQ|LCH
51|24|920.0|ABQ|LFT
51|194|1941.30706075534|ABQ|LGA
51|20|4419.0|ABQ|LIH
51|5|880.770491803279|ABQ|LIT
51|53|1029.90909090909|ABQ|MCI
51|145|1556.22372881356|ABQ|MCO
51|92|1712.0|ABQ|MDT
51|178|1001.0|ABQ|MEM
51|57|1032.79245283019|ABQ|MFE
51|163|1697.75813953488|ABQ|MIA
51|117|1389.39726027397|ABQ|MKE
51|56|1260.0|ABQ|MLI
51|188|862.0|ABQ|MLU
51|9|1108.0|ABQ|MOB
51|183|943.0|ABQ|MRY
51|94|1379.8125|ABQ|MSN
51|110|1401.0|ABQ|MSP
51|3|1016.8406374502|ABQ|MSY
51|151|4282.14285714286|ABQ|OGG
51|100|734.849162011173|ABQ|OKC
51|153|1152.0|ABQ|OMA
51|16|1365.04651162791|ABQ|ORD
51|59|1781.4921875|ABQ|ORF
51|54|1671.42335766423|ABQ|PBI
51|38|2185.0|ABQ|PDX
51|196|1872.6719858156|ABQ|PHL
51|101|1636.01136363636|ABQ|PIT
51|39|1173.0|ABQ|PNS
51|164|1630.60750853242|ABQ|RDU
51|155|1715.13186813187|ABQ|RIC
51|115|1068.0|ABQ|RNO
51|50|1646.0|ABQ|ROC
51|18|1386.0|ABQ|RST
51|128|1586.0|ABQ|RSW
51|35|786.0|ABQ|SAN
51|105|805.559210526316|ABQ|SAT
51|29|1494.0|ABQ|SAV
51|27|760.0|ABQ|SBA
51|75|1302.0|ABQ|SDF
51|66|2172.04761904762|ABQ|SEA
51|135|1014.0|ABQ|SFO
51|139|759.0|ABQ|SHV
51|83|956.25|ABQ|SJC
51|7|2739.76470588235|ABQ|SJU
51|0|1050.0|ABQ|SMF
51|123|1199.0|ABQ|SPI
51|124|1121.02786377709|ABQ|STL
51|40|2808.21621621622|ABQ|STT
51|136|2840.2|ABQ|STX
51|131|1725.0|ABQ|SYR
51|99|1498.88372093023|ABQ|TPA
51|168|1599.0|ABQ|TRI
51|169|806.0|ABQ|TUL
51|87|1446.0|ABQ|TYS
51|80|1210.0|ABQ|VPS
51|108|849.666666666667|ABQ|XNA
82|119|1306.0|ACT|BAL
82|138|686.0|ACT|BHM
82|61|720.0|ACT|BNA
82|1|1651.0|ACT|BOS
82|58|1306.0|ACT|BWI
82|62|1025.0|ACT|CLT
82|130|1015.0|ACT|CMH
82|160|3873.0|ACT|HNL
82|68|1629.0|ACT|HPN
82|96|850.0|ACT|IND
82|110|941.0|ACT|MSP
82|3|537.0|ACT|MSY
82|196|1391.5|ACT|PHL
82|101|1156.0|ACT|PIT
82|155|1247.0|ACT|RIC
82|50|1419.0|ACT|ROC
82|29|1014.0|ACT|SAV
82|75|822.0|ACT|SDF
82|99|1018.0|ACT|TPA
120|51|854.0|AEX|ABQ
120|192|597.5|AEX|AMA
120|97|3328.0|AEX|ANC
120|119|1502.0|AEX|BAL
120|17|975.0|AEX|BMI
120|58|1502.0|AEX|BWI
120|113|1207.0|AEX|CAE
120|130|1212.0|AEX|CMH
120|10|877.0|AEX|COS
120|198|639.0|AEX|CRP
120|162|1146.0|AEX|DAY
120|177|926.0|AEX|DEN
120|112|285.0|AEX|DFW
120|11|1271.0|AEX|DTW
120|19|836.0|AEX|ELP
120|149|1644.0|AEX|FAR
120|181|1337.0|AEX|FAY
120|182|1404.0|AEX|FLL
120|106|419.0|AEX|GRK
120|96|1046.0|AEX|IND
120|8|1520.5|AEX|LAX
120|77|1070.0|AEX|LEX
120|194|1674.0|AEX|LGA
120|53|745.0|AEX|MCI
120|117|1138.0|AEX|MKE
120|56|976.0|AEX|MLI
120|94|1106.0|AEX|MSN
120|110|1137.0|AEX|MSP
120|100|460.0|AEX|OKC
120|63|1473.0|AEX|ONT
120|16|1087.0|AEX|ORD
120|38|1901.0|AEX|PDX
120|196|1587.66666666667|AEX|PHL
120|148|1153.0|AEX|PHX
120|101|1352.25|AEX|PIT
120|35|1456.0|AEX|SAN
120|105|532.0|AEX|SAT
120|29|1210.0|AEX|SAV
120|66|1945.0|AEX|SEA
120|135|1749.0|AEX|SFO
120|83|1723.0|AEX|SJC
120|0|1716.0|AEX|SMF
120|23|1490.0|AEX|SNA
120|124|836.0|AEX|STL
120|99|1214.0|AEX|TPA
120|169|522.0|AEX|TUL
22|120|1159.0|AGS|AEX
22|192|1186.0|AGS|AMA
22|6|1064.0|AGS|AUS
22|152|1064.0|AGS|BSM
22|129|1559.0|AGS|CID
22|10|1466.0|AGS|COS
22|177|1515.0|AGS|DEN
22|173|2252.5|AGS|FAT
22|187|1611.0|AGS|FSD
22|106|1008.0|AGS|GRK
22|160|4721.0|AGS|HNL
22|12|1098.0|AGS|IAH
22|8|2109.0|AGS|LAX
22|5|1178.0|AGS|LIT
22|53|1334.0|AGS|MCI
22|57|1342.0|AGS|MFE
22|183|2376.0|AGS|MRY
22|110|1726.0|AGS|MSP
22|100|1049.0|AGS|OKC
22|63|2062.0|AGS|ONT
22|148|2479.0|AGS|PHX
22|115|2499.0|AGS|RNO
22|35|2045.0|AGS|SAN
22|105|1121.0|AGS|SAT
22|66|2534.0|AGS|SEA
22|135|2338.0|AGS|SFO
22|45|1863.0|AGS|SLC
22|0|2305.0|AGS|SMF
22|124|1424.5|AGS|STL
22|156|1687.0|AGS|TUS
192|166|1769.0|AMA|ABE
192|82|401.0|AMA|ACT
192|107|1043.0|AMA|ATL
192|6|502.8|AMA|AUS
192|33|1746.0|AMA|AVP
192|119|1529.0|AMA|BAL
192|138|910.0|AMA|BHM
192|61|944.0|AMA|BNA
192|1|1874.0|AMA|BOS
192|152|502.8|AMA|BSM
192|157|695.0|AMA|BTR
192|58|1529.0|AMA|BWI
192|176|1300.0|AMA|CHS
192|47|476.0|AMA|CLL
192|130|1238.0|AMA|CMH
192|198|667.0|AMA|CRP
192|199|1504.0|AMA|DCA
192|112|312.0|AMA|DFW
192|11|1300.0|AMA|DTW
192|147|1684.5|AMA|EWR
192|173|1626.0|AMA|FAT
192|181|1365.0|AMA|FAY
192|182|1432.0|AMA|FLL
192|71|1338.0|AMA|FNT
192|95|1175.0|AMA|GSP
192|111|1485.0|AMA|IAD
192|12|537.0|AMA|IAH
192|96|1073.0|AMA|IND
192|159|721.0|AMA|JAN
192|8|1547.0|AMA|LAX
192|145|1297.0|AMA|MCO
192|178|744.5|AMA|MEM
192|117|1166.0|AMA|MKE
192|94|1133.0|AMA|MSN
192|110|1164.8|AMA|MSP
192|3|760.0|AMA|MSY
192|153|896.0|AMA|OMA
192|63|1501.0|AMA|ONT
192|16|1114.44444444444|AMA|ORD
192|196|1615.0|AMA|PHL
192|148|1180.0|AMA|PHX
192|101|1379.0|AMA|PIT
192|164|1375.0|AMA|RDU
192|35|1483.2|AMA|SAN
192|105|559.5|AMA|SAT
192|75|1045.0|AMA|SDF
192|66|1973.0|AMA|SEA
192|139|503.0|AMA|SHV
192|0|1744.0|AMA|SMF
192|124|862.0|AMA|STL
192|99|1241.5|AMA|TPA
192|167|414.0|AMA|TYR
192|80|953.0|AMA|VPS
97|107|3774.53846153846|ANC|ATL
97|6|3389.11320754717|ANC|AUS
97|119|4260.0|ANC|BAL
97|52|4514.0|ANC|BDL
97|138|3668.80952380952|ANC|BHM
97|61|3655.14634146341|ANC|BNA
97|1|4233.33333333333|ANC|BOS
97|152|3389.11320754717|ANC|BSM
97|158|3319.0|ANC|BUF
97|58|4260.0|ANC|BWI
97|93|4064.0|ANC|CLE
97|62|3961.2|ANC|CLT
97|130|3762.58333333333|ANC|CMH
97|10|3635.0|ANC|COS
97|185|3677.0|ANC|CVG
97|162|3086.0|ANC|DAY
97|199|4109.67741935484|ANC|DCA
97|177|3694.0|ANC|DEN
97|112|3080.26575342466|ANC|DFW
97|11|4029.625|ANC|DTW
97|19|3757.41176470588|ANC|ELP
97|147|3990.0|ANC|EWR
97|182|4162.0|ANC|FLL
97|187|3631.0|ANC|FSD
97|134|3003.0|ANC|FWA
97|78|3019.0|ANC|GRB
97|144|3290.0|ANC|HOU
97|174|3646.0|ANC|HSV
97|111|4252.19230769231|ANC|IAD
97|12|3295.80952380952|ANC|IAH
97|150|3371.0|ANC|ICT
97|96|3804.5|ANC|IND
97|42|3961.4375|ANC|JAX
97|70|4479.71428571429|ANC|JFK
97|132|4185.33333333333|ANC|LAS
97|8|4278.0|ANC|LAX
97|194|4020.55294117647|ANC|LGA
97|5|3419.88888888889|ANC|LIT
97|53|3440.10416666667|ANC|MCI
97|145|4004.54838709677|ANC|MCO
97|178|3475.0|ANC|MEM
97|57|3511.6|ANC|MFE
97|163|4120.0|ANC|MIA
97|117|3699.4|ANC|MKE
97|110|3577.22222222222|ANC|MSP
97|3|3529.92857142857|ANC|MSY
97|100|3221.35897435897|ANC|OKC
97|153|3626.0|ANC|OMA
97|63|4231.0|ANC|ONT
97|16|3048.625|ANC|ORD
97|59|4255.6|ANC|ORF
97|54|3990.0|ANC|PBI
97|196|4302.47368421053|ANC|PHL
97|148|3973.5|ANC|PHX
97|101|4067.75|ANC|PIT
97|37|4169.0|ANC|PSP
97|164|3826.05882352941|ANC|RDU
97|155|4201.0|ANC|RIC
97|128|3966.0|ANC|RSW
97|35|4332.33333333333|ANC|SAN
97|105|3349.96774193548|ANC|SAT
97|75|3518.6|ANC|SDF
97|66|1448.0|ANC|SEA
97|135|4568.66666666667|ANC|SFO
97|21|3407.0|ANC|SGF
97|7|5068.06666666667|ANC|SJU
97|0|4474.0|ANC|SMF
97|23|4248.0|ANC|SNA
97|124|3436.33962264151|ANC|STL
97|40|5725.66666666667|ANC|STT
97|136|5303.0|ANC|STX
97|99|3951.13888888889|ANC|TPA
97|169|3280.0|ANC|TUL
97|156|3978.0|ANC|TUS
97|108|3324.0|ANC|XNA
125|107|1224.0|ART|ATL
69|182|1820.0|ASE|FLL
69|100|876.0|ASE|OKC
69|101|1768.0|ASE|PIT
69|99|1630.0|ASE|TPA
107|82|820.0|ATL|ACT
107|120|1016.0|ATL|AEX
107|6|921.23865877712|ATL|AUS
107|33|1237.0|ATL|AVP
107|133|728.0|ATL|AZO
107|52|1752.54545454545|ATL|BDL
107|1|1631.14285714286|ATL|BOS
107|152|921.23865877712|ATL|BSM
107|34|1965.93971631206|ATL|BUR
107|129|802.0|ATL|CID
107|93|1007.33333333333|ATL|CLE
107|62|226.0|ATL|CLT
107|130|902.0|ATL|CMH
107|48|741.0|ATL|CMI
107|10|1320.58510638298|ATL|COS
107|162|432.0|ATL|DAY
107|177|1376.4388185654|ATL|DEN
107|112|734.322285215874|ATL|DFW
107|89|905.0|ATL|DSM
107|11|841.0|ATL|DTW
107|142|1452.0|ATL|EGE
107|19|1282.43553008596|ATL|ELP
107|147|1180.25|ATL|EWR
107|173|2044.45245901639|ATL|FAT
107|182|581.0|ATL|FLL
107|55|1504.0|ATL|GJT
107|78|780.0|ATL|GRB
107|106|866.0|ATL|GRK
107|79|1409.5625|ATL|GUC
107|14|1500.89473684211|ATL|HDN
107|160|4518.1961722488|ATL|HNL
107|144|696.0|ATL|HOU
107|12|955.570175438596|ATL|IAH
107|150|1048.36363636364|ATL|ICT
107|96|783.0|ATL|IND
107|28|1778.0|ATL|JAC
107|42|270.0|ATL|JAX
107|70|1683.88888888889|ATL|JFK
107|74|4470.58333333333|ATL|KOA
107|132|1835.88111888112|ATL|LAS
107|8|1986.25852272727|ATL|LAX
107|121|1014.0|ATL|LBB
107|46|1027.0|ATL|LCH
107|194|831.3125|ATL|LGA
107|20|4613.58823529412|ATL|LIH
107|5|1035.40909090909|ATL|LIT
107|191|1041.0|ATL|MAF
107|53|1189.43023255814|ATL|MCI
107|145|733.441860465116|ATL|MCO
107|92|1200.0|ATL|MDT
107|57|1192.38202247191|ATL|MFE
107|118|1162.5|ATL|MHK
107|163|594.636485880771|ATL|MIA
107|117|673.0|ATL|MKE
107|56|746.0|ATL|MLI
107|98|909.0|ATL|MQT
107|183|2233.0|ATL|MRY
107|94|714.0|ATL|MSN
107|110|1508.51111111111|ATL|MSP
107|3|425.0|ATL|MSY
107|86|1454.0|ATL|MTJ
107|151|4443.85148514852|ATL|OGG
107|100|904.936127744511|ATL|OKC
107|153|1303.84931506849|ATL|OMA
107|63|1918.56626506024|ATL|ONT
107|16|606.0|ATL|ORD
107|54|545.0|ATL|PBI
107|38|2338.41558441558|ATL|PDX
107|196|666.0|ATL|PHL
107|148|1619.88442211055|ATL|PHX
107|197|736.0|ATL|PIA
107|39|271.0|ATL|PNS
107|37|1857.56746031746|ATL|PSP
107|164|356.0|ATL|RDU
107|115|2069.89090909091|ATL|RNO
107|50|877.333333333333|ATL|ROC
107|18|874.0|ATL|RST
107|128|515.0|ATL|RSW
107|35|1912.65641025641|ATL|SAN
107|105|967.929824561404|ATL|SAT
107|27|2055.5|ATL|SBA
